period_start,period_end,hypothesis,trades,symbols,win_rate,avg_trade_pct,median_trade_pct,avg_win_pct,avg_loss_pct,profit_factor,best_trade_pct,worst_trade_pct,avg_hold_bars,total_return,sharpe,max_drawdown,final_equity,benchmark_ew_return,benchmark_bh_return,benchmark_ew_maxdd,benchmark_bh_maxdd
2024-01-01,2026-05-08,leader_pullback_market_regime_v3,83,28,0.37349397590361444,2.675943279273586,-2.829629591202082,17.434231389312945,-6.122266940172955,1.6976528790790373,30.285585494105543,-14.287655112889292,29.433734939759034,0.7670278765500043,1.4588286981917236,-0.169393393915662,176702.78765500043,0.6889722775974407,0.8436328287724255,-0.18157857929251686,-0.1825942112146678
2024-01-01,2026-05-08,leader_pullback_market_healthy_v2,81,30,0.43209876543209874,3.8622642495652904,-2.3987027538862042,16.70551797963005,-5.909776632005721,2.150795367299446,30.28558549410555,-14.287655112889295,31.469135802469136,0.9590547471850042,1.7357625402750867,-0.14819213462634773,195905.47471850042,0.6889722775974407,0.8436328287724255,-0.18157857929251686,-0.1825942112146678
2024-01-01,2026-05-08,leader_pullback_market_healthy,86,29,0.3953488372093023,3.0568781151270916,-4.03534086052226,17.120345617999423,-6.138466021366357,1.8235943794234923,30.285585494105543,-12.333307329348285,27.802325581395348,0.5167232096350045,1.1197854874589188,-0.24037432534779812,151672.32096350045,0.6889722775974407,0.8436328287724255,-0.18157857929251686,-0.1825942112146678
2024-01-01,2026-05-08,smart_money_strong_market_healthy,54,27,0.4444444444444444,3.5477652722994524,-2.9851295193109366,16.368584236022105,-6.708889898678671,1.9518679821227567,30.285585494105533,-12.49549934512865,28.22222222222222,0.7104927933250043,1.1702752441493305,-0.21538996643000452,171049.27933250042,0.6889722775974407,0.8436328287724255,-0.18157857929251686,-0.1825942112146678
2024-01-01,2026-05-08,money_cycle_reset_smt_confirm,30,18,0.4,3.8417936462740254,-3.050604987623242,18.507094316630806,-5.935073467297161,2.0788391155960935,29.00217174222501,-9.175504077229666,29.5,0.7805914813250032,1.3150650880992223,-0.1601741338009316,178059.14813250033,0.6889722775974407,0.8436328287724255,-0.18157857929251686,-0.1825942112146678
2022-05-08,2026-05-08,leader_pullback_market_regime_v3,113,29,0.4247787610619469,3.0953331475414507,-2.406093432157164,15.271208190622824,-5.896082268887869,1.912659861298188,30.285585494105533,-14.287655112889295,32.35398230088496,1.0727396088850054,1.0860881850178952,-0.2396886766093007,207273.96088850053,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
2022-05-08,2026-05-08,leader_pullback_market_healthy_v2,117,29,0.4358974358974359,3.2278652694629324,-1.7488816638192597,14.247656824545475,-5.287428204919033,2.082213237532505,30.285585494105533,-14.287655112889295,33.376068376068375,1.0664604587400048,1.0957959814671419,-0.23835541557821416,206646.0458740005,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
2022-05-08,2026-05-08,leader_pullback_market_healthy,116,30,0.4224137931034483,2.654159305034532,-2.346228938162488,14.124171764155571,-5.734357269546526,1.8013558748305611,30.285585494105533,-12.333307329348285,31.78448275862069,0.732016030095006,0.8185191931825394,-0.2455851925410717,173201.6030095006,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
2022-05-08,2026-05-08,smart_money_strong_market_healthy,86,29,0.43023255813953487,2.763536214224597,-2.569197735426056,14.552099663248832,-6.138032104426355,1.7902024569010806,30.285585494105533,-12.49549934512865,31.593023255813954,0.5128592469150053,0.5972459997049001,-0.18970375400042505,151285.92469150052,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
2022-05-08,2026-05-08,money_cycle_reset_smt_confirm,57,26,0.40350877192982454,4.330202899657062,-2.691549048707949,18.783142513214045,-5.446785662455016,2.332796671696865,29.002171742225002,-10.16257054268563,29.964912280701753,0.9724759178950073,0.9832870312227568,-0.18517912839556316,197247.59178950073,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
