symbol,entry_time,exit_time,entry_price,exit_price,shares,entry_value,exit_value,pnl,pnl_pct,exit_reason,holding_bars,strategy_ids,family_votes
STB,2024-06-04,2024-08-01,30.515249999999998,28.985500000000002,100,3051.5249999999996,2892.7529000000004,-158.77209999999923,-0.05203041102399595,STOP_LOSS,42,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
CII,2024-07-22,2024-08-01,13.156575,12.763615,900,11840.9175,11464.278992999998,-376.6385070000015,-0.03180821984445052,STOP_LOSS,8,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
HT1,2024-06-07,2024-08-02,12.036014999999999,12.023985,800,9628.812,9599.949624,-28.86237599999913,-0.002997501249375222,SIGNAL_OFF,40,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
VHC,2024-04-08,2024-08-05,69.404685,64.62767,700,48583.2795,45148.890262,-3434.389237999996,-0.07069076590434774,STOP_LOSS,81,"qa_055,qa_068,qa_017,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,trend,volatility"
NAB,2024-04-23,2024-08-14,10.4052,13.033479999999999,100,1040.52,1300.741304,260.2213039999999,0.2500877484334755,TAKE_PROFIT,78,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
SSB,2024-08-06,2024-09-09,19.46973,17.991,400,7787.892,7182.0072,-605.8847999999998,-0.07779830536941187,STOP_LOSS,22,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
OCB,2024-05-16,2024-09-23,10.205099999999998,10.184905,100,1020.5099999999998,1016.4535190000001,-4.056480999999621,-0.003974954679522614,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
PC1,2024-05-17,2024-09-24,20.960475,21.68915,500,10480.2375,10822.88585,342.6483500000013,0.03269471230971639,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VPB,2024-05-17,2024-09-24,17.938965,18.490750000000002,600,10763.378999999999,11072.261100000002,308.88210000000254,0.028697502893840546,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
TPB,2024-05-17,2024-09-24,13.256625,13.573210000000001,800,10605.3,10836.850864000002,231.55086400000255,0.021833504379885772,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
EIB,2024-08-06,2024-10-21,16.6083,19.340325000000004,400,6643.32,7720.6577400000015,1077.3377400000018,0.16216857535087906,TAKE_PROFIT,52,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
MSN,2024-08-14,2024-11-08,75.2376,73.26335,100,7523.76,7311.68233,-212.07767000000058,-0.028187723957170428,SIGNAL_OFF,60,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VNM,2024-09-25,2024-11-11,64.38217499999999,60.109930000000006,100,6438.217499999999,5998.971014000001,-439.2464859999982,-0.06822485975349517,STOP_LOSS,33,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
HDC,2024-09-25,2024-11-15,22.33116,22.578705,400,8932.464,9013.419036,80.95503599999938,0.009063012848414433,SIGNAL_OFF,37,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
KDH,2024-07-22,2024-11-27,29.93496,30.164910000000003,400,11973.984,12041.832072000001,67.84807200000068,0.00566629051784274,MAX_HOLDING,90,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
SHB,2024-08-06,2024-12-12,7.883939999999999,8.05597,1000,7883.939999999999,8039.8580600000005,155.9180600000018,0.019776667503811775,MAX_HOLDING,90,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
VCB,2024-08-06,2024-12-12,57.738855,62.058955000000005,100,5773.8855,6193.483709,419.59820899999977,0.07267172322693267,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
PNJ,2024-08-06,2024-12-12,60.680324999999996,62.458755000000004,100,6068.032499999999,6233.3837490000005,165.3512490000012,0.027249565489308306,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
GAS,2024-08-06,2024-12-12,65.822895,64.72762,100,6582.2895,6459.816476000001,-122.47302399999899,-0.018606447498244947,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
HDG,2024-12-05,2025-01-10,25.77288,24.62768,300,7731.8640000000005,7373.527392,-358.3366080000005,-0.046345435977663406,SIGNAL_OFF,25,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
BWE,2024-09-09,2025-01-14,42.351164999999995,44.387795,1100,46586.2815,48728.921351,2142.639851,0.04599293573152002,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
HDB,2024-12-05,2025-01-14,16.678335,16.761615,500,8339.1675,8364.045885,24.87838499999998,0.002983317579362686,SIGNAL_OFF,27,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VIC,2024-09-25,2025-02-06,21.39069,20.16991,400,8556.276,8051.828072000001,-504.4479279999987,-0.0589564815347236,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
STB,2024-09-25,2025-02-06,32.016,37.48125,200,6403.2,7481.257500000001,1078.0575000000008,0.16836230322338844,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
SCS,2025-01-23,2025-02-17,75.72784499999999,70.46475000000001,100,7572.784499999999,7032.382050000001,-540.4024499999978,-0.07136112878954866,STOP_LOSS,12,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
DGC,2024-10-21,2025-03-04,106.47321,108.68563,100,10647.321,10846.825874,199.5048740000002,0.018737565440170367,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,trend,volatility"
GEX,2025-01-24,2025-03-05,17.408699999999996,21.339325000000002,500,8704.349999999999,10648.323175,1943.973175000001,0.22333352576585286,TAKE_PROFIT,23,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
TPB,2025-03-04,2025-03-21,14.38719,13.303345000000002,3800,54671.322,50451.60557800001,-4219.71642199999,-0.07718336172664693,STOP_LOSS,13,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
IMP,2025-02-06,2025-03-31,44.94246,44.447765000000004,100,4494.246,4435.886947,-58.35905300000013,-0.012985282292068598,SIGNAL_OFF,37,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VNM,2025-03-21,2025-04-03,57.04851,54.862555,800,45638.808,43802.263912,-1836.544087999995,-0.040240842574153016,STOP_LOSS,9,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
NKG,2025-04-01,2025-04-03,15.007499999999999,14.492750000000001,600,9004.5,8678.258700000002,-326.24129999999786,-0.0362309178743959,SIGNAL_OFF,2,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
VCB,2025-02-17,2025-04-04,60.79037999999999,56.301835000000004,200,12158.076,11237.846266,-920.2297339999986,-0.07568876309047572,STOP_LOSS,34,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
VSC,2025-01-23,2025-04-08,13.04652,11.63418,500,6523.259999999999,5805.45582,-717.8041799999992,-0.11003764682076128,STOP_LOSS,47,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
HCM,2025-01-23,2025-04-08,21.880935,20.239875,300,6564.2805,6059.818575,-504.4619249999996,-0.07684953819386597,STOP_LOSS,47,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
PAN,2025-01-23,2025-04-08,24.602294999999998,21.66916,300,7380.688499999999,6487.746504000001,-892.9419959999987,-0.12098356352527258,STOP_LOSS,47,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
OCB,2025-01-24,2025-04-08,9.574785,8.945525,1000,9574.785,8927.63395,-647.1510500000004,-0.0675890946898547,STOP_LOSS,46,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
CTG,2025-02-06,2025-04-08,27.03351,24.74762,200,5406.702,4939.624952,-467.0770480000001,-0.08638853186286206,STOP_LOSS,42,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
MSB,2025-03-05,2025-04-08,9.50475,8.745625,1100,10455.225,9600.947125,-854.2778749999998,-0.08170822483495092,STOP_LOSS,23,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
SZC,2024-12-05,2025-04-10,40.110045,32.54372000000001,200,8022.009,6495.726512000001,-1526.282487999999,-0.19026187679420442,STOP_LOSS,83,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VGC,2024-12-05,2025-04-10,40.890435,37.33132500000001,200,8178.0869999999995,7451.332470000001,-726.7545299999983,-0.088866079561149,STOP_LOSS,83,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VSC,2025-05-08,2025-05-15,18.04902,16.991500000000002,600,10829.411999999998,10174.5102,-654.9017999999978,-0.06047436370506523,STOP_LOSS,5,"qa_055,qa_017,qa_013","mean_reversion,structure,trend"
GEE,2025-05-08,2025-05-19,75.967965,89.91502,100,7596.7965,8973.518996,1376.7224960000003,0.1812240851785355,TAKE_PROFIT,7,"qa_055,qa_017,qa_013","mean_reversion,structure,trend"
VIC,2025-05-08,2025-05-21,37.6188,48.92552500000001,200,7523.76,9765.534790000002,2241.7747900000013,0.29795937004901824,TAKE_PROFIT,9,"qa_055,qa_017,qa_013","mean_reversion,structure,trend"
GEX,2025-05-08,2025-05-27,28.054019999999998,35.232375000000005,300,8416.206,10548.573075000002,2132.367075000002,0.2533644108758747,TAKE_PROFIT,13,"qa_055,qa_017,qa_013","mean_reversion,structure,trend"
BWE,2025-05-08,2025-06-09,50.36517,47.11643,200,10073.034,9404.439428,-668.594572,-0.06637469624345554,STOP_LOSS,22,"qa_055,qa_017,qa_013","mean_reversion,structure,trend"
VCI,2025-01-23,2025-06-11,23.721854999999998,25.757115000000002,300,7116.5565,7711.680231000001,595.1237310000015,0.08362523799256023,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
NVL,2025-05-08,2025-06-17,12.2061,14.992500000000001,800,9764.88,11970.012000000002,2205.1320000000032,0.22582274436552252,TAKE_PROFIT,28,"qa_055,qa_017,qa_013","mean_reversion,structure,trend"
DXG,2025-05-08,2025-07-04,13.856924999999999,17.041475000000002,700,9699.8475,11905.174435,2205.326935000001,0.2273568666930074,TAKE_PROFIT,41,"qa_055,qa_017,qa_013","mean_reversion,structure,trend"
VGC,2025-05-08,2025-07-25,39.93996,47.61618,200,7987.992,9504.189528,1516.1975280000006,0.18980959520239887,TAKE_PROFIT,56,"qa_055,qa_017,qa_013","mean_reversion,structure,trend"
MSB,2025-06-09,2025-07-28,9.674835,11.91404,1000,9674.835,11890.211920000002,2215.3769200000024,0.2289834317587848,TAKE_PROFIT,35,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
OCB,2025-06-17,2025-07-28,10.195094999999998,12.123935000000001,1200,12234.113999999998,14519.624556,2285.510556000003,0.18681455444995881,TAKE_PROFIT,29,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
CTR,2025-07-25,2025-07-31,96.17806499999999,91.01447,100,9617.806499999999,9083.244106,-534.5623939999987,-0.05558048958460526,STOP_LOSS,4,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
MBB,2025-05-21,2025-08-11,18.919455,23.10844,600,11351.672999999999,13837.333872000001,2485.660872000002,0.21896868170885495,TAKE_PROFIT,58,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
PC1,2025-05-27,2025-08-13,20.100044999999998,24.72763,500,10050.0225,12339.087370000001,2289.064870000002,0.2277671388297889,TAKE_PROFIT,56,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
POW,2025-06-11,2025-08-13,10.835415,13.673160000000001,700,7584.790499999999,9552.069576000002,1967.2790760000025,0.2593715773692105,TAKE_PROFIT,45,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
VRE,2025-05-08,2025-08-15,24.8124,30.234875000000002,400,9924.960000000001,12069.7621,2144.802099999999,0.2161018381938062,TAKE_PROFIT,71,"qa_055,qa_017,qa_013","mean_reversion,structure,trend"
BVH,2025-05-08,2025-08-15,48.24411,62.958505,200,9648.822,12566.517598,2917.6955980000002,0.3023887888075871,TAKE_PROFIT,71,"qa_055,qa_017,qa_013","mean_reversion,structure,trend"
ACB,2025-05-19,2025-08-15,21.27063,27.286350000000002,400,8508.252,10892.710920000001,2384.458920000001,0.28025250309934413,TAKE_PROFIT,64,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
FRT,2025-08-11,2025-08-15,151.37565,143.22835,100,15137.565,14294.189330000001,-843.3756699999994,-0.05571409074048563,STOP_LOSS,4,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
SZC,2025-07-28,2025-08-22,37.33866,35.552215000000004,300,11201.598,10644.333171,-557.2648289999997,-0.04974869023151873,STOP_LOSS,19,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
NAB,2025-05-08,2025-08-25,13.606799999999998,17.091450000000002,800,10885.439999999999,13645.813680000001,2760.3736800000024,0.25358402416438863,TAKE_PROFIT,77,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
PVT,2025-08-13,2025-08-26,19.2096,17.69115,600,11525.759999999998,10593.46062,-932.2993799999986,-0.08088832146426775,STOP_LOSS,9,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
BID,2025-05-15,2025-09-22,37.108545,39.74012,700,25975.981499999998,27762.447831999998,1786.466332,0.06877377595914903,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
KDC,2025-08-15,2025-09-23,53.056515,49.685145000000006,200,10611.303,9917.154942000001,-694.1480579999989,-0.06541591150493006,STOP_LOSS,25,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VJC,2025-09-24,2025-09-29,133.0665,132.23385000000002,100,13306.65,13196.938230000002,-109.71176999999807,-0.008244882821746876,SIGNAL_OFF,3,"qa_055,qa_017,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,trend"
GAS,2025-08-15,2025-09-30,65.922945,61.46925,100,6592.2945,6134.63115,-457.6633499999998,-0.06942398431987525,STOP_LOSS,30,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
DPM,2025-09-24,2025-10-02,26.012999999999998,25.087450000000004,800,20810.399999999998,20029.82008,-780.5799199999965,-0.03750912620612754,STOP_LOSS,6,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
PLX,2025-07-31,2025-10-03,36.6183,34.132925,300,10985.49,10219.397745,-766.0922549999996,-0.06973673955372037,STOP_LOSS,44,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
SCS,2025-08-26,2025-10-15,58.68932999999999,54.382795,100,5868.932999999999,5427.402941,-441.5300589999988,-0.07523174297610807,STOP_LOSS,34,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
REE,2025-08-15,2025-10-17,67.343655,62.758605,100,6734.3655,6263.308779000001,-471.056720999999,-0.06994819645592432,STOP_LOSS,43,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
DPM,2025-10-03,2025-10-17,23.861925,23.88805,100,2386.1925,2384.0273899999997,-2.165110000000368,-0.0009073492603804463,SIGNAL_OFF,10,"qa_055,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure"
PVT,2025-10-03,2025-10-20,18.009,17.341325,100,1800.9,1730.6642350000002,-70.2357649999999,-0.03900036925981448,STOP_LOSS,11,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
PAN,2025-08-22,2025-10-21,30.065025,29.985000000000003,800,24052.02,23940.024000000005,-111.99599999999555,-0.004656407237312939,SIGNAL_OFF,40,"qa_055,qa_017,qa_013,qa_071,qa_095","mean_reversion,structure,trend"
DIG,2025-10-20,2025-10-22,24.11205,22.088950000000004,100,2411.205,2204.4772100000005,-206.72778999999946,-0.08573629782619041,STOP_LOSS,2,"qa_055,qa_017,qa_013","mean_reversion,structure,trend"
TCB,2025-10-06,2025-10-24,38.969475,36.981500000000004,600,23381.685,22144.522200000003,-1237.1627999999982,-0.05291161864510612,SIGNAL_OFF,14,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
NT2,2025-07-28,2025-10-30,20.190089999999998,25.087450000000004,700,14133.062999999998,17526.092570000004,3393.029570000006,0.24007743898120362,TAKE_PROFIT,66,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
MWG,2025-10-15,2025-11-07,84.042,79.5602,100,8404.2,7940.107959999999,-464.09204000000136,-0.055221441660122474,STOP_LOSS,17,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
SAB,2025-07-04,2025-11-11,44.72235,44.047965000000005,200,8944.47,8791.973814,-152.4961859999985,-0.01704921431901482,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
ACB,2025-10-06,2025-12-01,26.163074999999996,24.287850000000002,1000,26163.074999999997,24239.2743,-1923.8006999999961,-0.07353113882829126,STOP_LOSS,40,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
NKG,2025-10-24,2025-12-12,15.757874999999999,15.49225,1400,22061.024999999998,21645.7717,-415.25329999999667,-0.018822937737480318,SIGNAL_OFF,35,"qa_055,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure"
SZC,2025-11-17,2025-12-12,32.016,30.184900000000003,300,9604.8,9037.35906,-567.4409399999986,-0.05907889180409781,STOP_LOSS,19,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
HSG,2025-12-01,2025-12-12,12.88644,12.61369,1900,24484.236,23918.078977999998,-566.157022000003,-0.023123328087509165,STOP_LOSS,9,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
NVL,2025-12-12,2025-12-16,14.357174999999998,13.1934,1200,17228.609999999997,15800.41584,-1428.1941599999973,-0.08289665620151582,STOP_LOSS,2,"qa_055,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure"
PNJ,2025-08-13,2025-12-19,56.858414999999994,60.579695,200,11371.682999999999,12091.707122,720.0241220000007,0.06331728751144407,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
BWE,2025-08-25,2025-12-22,46.473225,42.73862,300,13941.9675,12795.942828,-1146.0246720000014,-0.0821996373180472,STOP_LOSS,83,"qa_055,qa_068,qa_017,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,trend,volatility"
VNM,2025-08-15,2025-12-23,59.24961,63.468250000000005,200,11849.921999999999,12668.262700000001,818.3407000000025,0.06905874148369943,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
BCM,2025-12-19,2025-12-26,60.29013,59.73012,200,12058.026,11922.131952,-135.8940480000001,-0.011270007876911205,SIGNAL_OFF,5,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
FTS,2025-12-22,2026-01-06,34.167075,31.784100000000002,400,13666.829999999998,12688.212720000001,-978.6172799999968,-0.07160528666852495,STOP_LOSS,9,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
SAB,2025-12-26,2026-01-06,46.153065,46.206885,200,9230.613,9222.894246,-7.718753999999535,-0.0008362125028965612,SIGNAL_OFF,5,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
PLX,2025-12-12,2026-01-08,34.417199999999994,43.978,500,17208.6,21945.022,4736.422000000002,0.27523575421591545,TAKE_PROFIT,17,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
BID,2025-10-21,2026-01-09,36.56827499999999,43.7781,300,10970.482499999998,13107.16314,2136.6806400000023,0.1947663322921305,TAKE_PROFIT,56,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
VPI,2025-12-12,2026-01-09,59.129549999999995,55.5722,300,17738.864999999998,16638.31668,-1100.548319999998,-0.06204164246134114,STOP_LOSS,18,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VCB,2025-10-21,2026-01-13,59.72985,74.26285,100,5972.985,7411.43243,1438.4474300000002,0.24082555539650613,TAKE_PROFIT,58,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
FRT,2026-01-13,2026-02-02,144.67229999999998,171.21435000000002,100,14467.229999999998,17087.192130000003,2619.9621300000053,0.1810963211340392,TAKE_PROFIT,14,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
VIB,2025-10-21,2026-02-06,17.458724999999998,16.201895,600,10475.234999999999,9701.694726,-773.540273999999,-0.07384467021503567,STOP_LOSS,76,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
DBC,2025-12-16,2026-02-10,27.863925,26.786600000000004,600,16718.355,16039.816080000002,-678.5389199999972,-0.040586464397962436,SIGNAL_OFF,38,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
PVT,2025-11-17,2026-02-27,18.709349999999997,22.988500000000002,500,9354.675,11471.261500000002,2116.586500000003,0.2262597578216243,TAKE_PROFIT,67,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
DCM,2026-01-08,2026-02-27,34.417199999999994,40.729625000000006,700,24092.039999999997,28453.716025,4361.676025000004,0.18104220418860356,TAKE_PROFIT,31,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
PAN,2026-01-06,2026-03-02,26.913449999999997,32.333825000000004,400,10765.38,12907.662940000002,2142.282940000003,0.1989974287948965,TAKE_PROFIT,34,"qa_055,qa_068,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
VPB,2026-02-27,2026-03-04,29.064525,27.336325000000002,500,14532.2625,13640.826175,-891.4363250000006,-0.06134188155491965,STOP_LOSS,3,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
NAB,2025-10-22,2026-03-06,14.4072,13.69315,500,7203.599999999999,6832.88185,-370.7181499999997,-0.05146290049419731,MAX_HOLDING,90,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
KOS,2025-10-30,2026-03-09,38.769375,36.181900000000006,400,15507.749999999998,14443.814480000003,-1063.9355199999954,-0.06860669794135162,STOP_LOSS,85,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
CTG,2026-01-06,2026-03-09,35.417699999999996,33.183400000000006,300,10625.31,9935.109960000002,-690.2000399999979,-0.06495810851636309,SIGNAL_OFF,39,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
SIP,2026-01-09,2026-03-09,54.527249999999995,55.1724,200,10905.449999999999,11012.41104,106.96104000000196,0.009808035431825552,SIGNAL_OFF,36,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
SAB,2026-02-27,2026-03-09,49.12455,43.728125000000006,300,14737.365,13092.200625000001,-1645.1643749999985,-0.11163219306843514,STOP_LOSS,6,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
SCS,2026-03-02,2026-03-09,56.2281,53.7731,300,16868.43,16099.666140000001,-768.7638599999991,-0.045574120413103006,STOP_LOSS,5,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
SSI,2026-02-27,2026-03-10,32.51625,29.985000000000003,500,16258.125,14962.515000000001,-1295.6099999999988,-0.07969000115326945,STOP_LOSS,7,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
PAN,2026-03-10,2026-03-19,31.6158,31.584200000000003,100,3161.58,3152.10316,-9.476839999999811,-0.0029975012493752527,SIGNAL_OFF,7,"qa_055,qa_017,qa_013","mean_reversion,structure,trend"
VCI,2026-02-27,2026-03-23,27.33366,25.657165000000003,600,16400.196,15363.510402000002,-1036.6855979999982,-0.06321178100554398,STOP_LOSS,16,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
KDC,2026-03-11,2026-04-06,50.025,48.92552500000001,100,5002.5,4882.767395000001,-119.73260499999924,-0.02393455372313828,STOP_LOSS,18,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
IMP,2026-03-10,2026-04-24,53.72685,47.976,100,5372.6849999999995,4788.004800000001,-584.6801999999989,-0.10882458212234646,STOP_LOSS,33,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
BWE,2025-12-23,2026-04-29,42.78138,42.978500000000004,300,12834.413999999999,12867.762900000002,33.348900000002686,0.0025983967791597413,END_OF_DATA,83,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
VHC,2026-01-09,2026-04-29,57.6288,61.46925,200,11525.76,12269.2623,743.5023000000001,0.06450787627019824,END_OF_DATA,72,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
REE,2026-02-02,2026-04-29,61.240604999999995,59.970000000000006,300,18372.1815,17955.018,-417.16349999999875,-0.022706258372202495,END_OF_DATA,56,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
MSB,2026-03-04,2026-04-29,11.655825,12.49375,1200,13986.99,14962.515,975.5249999999996,0.06974517033328827,END_OF_DATA,39,"qa_055,qa_068,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
SHB,2026-03-10,2026-04-29,14.347169999999998,14.542725,300,4304.151,4354.091865,49.940865000000485,0.011602953753249011,END_OF_DATA,35,"qa_055,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure"
EVF,2026-03-10,2026-04-29,12.90645,12.993500000000001,400,5162.58,5187.0052000000005,24.425200000000586,0.004731200291327319,END_OF_DATA,35,"qa_055,qa_017,qa_013","mean_reversion,structure,trend"
DSE,2026-03-10,2026-04-29,23.11155,22.3888,200,4622.31,4468.80448,-153.50552000000062,-0.033209698181212555,END_OF_DATA,35,"qa_055,qa_017,qa_013","mean_reversion,structure,trend"
VPI,2026-03-11,2026-04-29,56.328149999999994,60.969500000000004,100,5632.815,6084.7561000000005,451.9411000000009,0.08023361321115657,END_OF_DATA,34,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
SCS,2026-04-01,2026-04-29,54.8274,52.67365000000001,200,10965.48,10513.66054,-451.8194599999988,-0.04120380138397944,END_OF_DATA,19,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
