symbol,selected_hypothesis,train_trades,train_win_rate,train_avg_trade_pct,train_total_pnl_pct,train_profit_factor,router_score,fold,train_start,train_end,test_start,test_end
SSI,rotation_weekly_smt_money_cycle_v1,4,0.75,6.807771401208445,27.23108560483378,34.16420461419301,3.026543998084591,12,2025-02-08,2026-02-07,2026-02-08,2026-05-07
STB,rotation_weekly_smt_money_cycle_v1,8,0.375,0.5469917451488782,4.375933961191025,1.6818804555118154,0.9451356271407384,12,2025-02-08,2026-02-07,2026-02-08,2026-05-07
TCB,composite_edge_score_v1,4,0.5,3.864663136954528,15.458652547818112,2.17579317348421,1.4496333476547114,12,2025-02-08,2026-02-07,2026-02-08,2026-05-07
TPB,rotation_weekly_smt_money_cycle_v1,5,0.8,3.3336838770755506,16.668419385377753,10.402466590288517,2.8033578713952885,12,2025-02-08,2026-02-07,2026-02-08,2026-05-07
VCB,accumulation_breakout_smt_v1,4,0.5,4.104918757530525,16.4196750301221,3.7900541429574215,2.1928686773579766,12,2025-02-08,2026-02-07,2026-02-08,2026-05-07
VHM,composite_edge_score_v1,4,0.75,10.5484349657977,42.1937398631908,11.296543210370013,3.288390447605839,12,2025-02-08,2026-02-07,2026-02-08,2026-05-07
VIB,rotation_weekly_smt_money_cycle_v1,5,0.6,3.7341673559676125,18.670836779838062,2.947839295785956,1.827919398021413,12,2025-02-08,2026-02-07,2026-02-08,2026-05-07
VIC,composite_edge_score_v2,5,0.8,18.01386691777219,90.06933458886095,14.316065033515033,3.830970684244053,12,2025-02-08,2026-02-07,2026-02-08,2026-05-07
ACB,rotation_weekly_smt_money_cycle_v1,5,0.6,2.104421589395982,10.522107946979911,2.323949809209337,1.4330869254019205,13,2025-05-08,2026-05-07,2026-05-08,2026-05-08
BVH,composite_edge_score_v1,5,0.2,1.273236770945452,6.36618385472726,1.3174212947067203,0.7619661565842057,13,2025-05-08,2026-05-07,2026-05-08,2026-05-08
GVR,leader_pullback_market_healthy,4,0.25,0.9527161847111187,3.810864738844475,1.2085736592772574,0.7105482796045441,13,2025-05-08,2026-05-07,2026-05-08,2026-05-08
HDB,rotation_weekly_smt_money_cycle_v1,8,0.5,2.7119782002929806,21.695825602343845,4.120927049206601,2.244255646163479,13,2025-05-08,2026-05-07,2026-05-08,2026-05-08
HPG,rotation_weekly_smt_money_cycle_v1,4,0.75,2.106933909165142,8.427735636660568,4.755242753721361,2.587344612816173,13,2025-05-08,2026-05-07,2026-05-08,2026-05-08
MBB,rotation_weekly_smt_money_cycle_v1,6,0.6666666666666666,1.1586151534794151,6.951690920876491,1.8886512570947072,1.1976627931028438,13,2025-05-08,2026-05-07,2026-05-08,2026-05-08
MSN,composite_edge_score_v2,4,0.5,3.8947799033760044,15.579119613504018,6.431654329938951,2.7226345932363203,13,2025-05-08,2026-05-07,2026-05-08,2026-05-08
MWG,composite_edge_score_v1,4,0.5,3.2132678089745594,12.853071235898238,1.8393983605501814,1.2526580088758006,13,2025-05-08,2026-05-07,2026-05-08,2026-05-08
PLX,rotation_weekly_smt_money_cycle_v1,4,0.5,0.815892710737137,3.263570842948548,1.3730399781289815,0.8749804799096412,13,2025-05-08,2026-05-07,2026-05-08,2026-05-08
POW,rotation_weekly_smt_money_cycle_v1,9,0.5555555555555556,1.5630102190491126,14.067091971442014,2.185388208352808,1.3150576313144238,13,2025-05-08,2026-05-07,2026-05-08,2026-05-08
SHB,rotation_weekly_smt_money_cycle_v1,7,0.5714285714285714,1.2941850192857243,9.05929513500007,2.4574024607294227,1.4249954872496697,13,2025-05-08,2026-05-07,2026-05-08,2026-05-08
STB,rotation_weekly_smt_money_cycle_v1,6,0.8333333333333334,2.6725137088126623,16.035082252875974,27.230542469402643,2.77040929295022,13,2025-05-08,2026-05-07,2026-05-08,2026-05-08
TCB,composite_edge_score_v1,4,0.75,5.97839463426632,23.91357853706528,5.149661942242275,2.9684876243986427,13,2025-05-08,2026-05-07,2026-05-08,2026-05-08
VHM,composite_edge_score_v2,4,0.75,10.569842378474089,42.279369513896356,11.317439423918218,3.2898889664931863,13,2025-05-08,2026-05-07,2026-05-08,2026-05-08
VIB,rotation_weekly_smt_money_cycle_v1,4,0.5,3.0403870116464415,12.161548046585766,2.6668479644705747,1.6129086748270096,13,2025-05-08,2026-05-07,2026-05-08,2026-05-08
VIC,composite_edge_score_v2,5,0.8,16.031670057040458,80.15835028520229,12.850801499193473,3.692216903992832,13,2025-05-08,2026-05-07,2026-05-08,2026-05-08
VPB,rotation_weekly_smt_money_cycle_v1,5,0.6,1.2300595502516851,6.150297751258425,2.8615564725173406,1.6138045811504214,13,2025-05-08,2026-05-07,2026-05-08,2026-05-08
VRE,composite_edge_score_v2,5,0.6,5.678900895095216,28.39450447547608,3.2122330520882114,2.08302793609636,13,2025-05-08,2026-05-07,2026-05-08,2026-05-08
