hypothesis,symbol,signal_date,entry_date,exit_date,hold,entry_price,exit_price,pnl_pct,holding_bars,rank
leader_pullback_market_healthy,ACB,2025-08-14,2025-08-15,2025-11-11,60,27.3,24.85,-8.974358974358973,60,3.291666666666667
leader_pullback_market_healthy,TPB,2025-08-14,2025-08-15,2025-08-29,10,19.1,19.9,4.188481675392655,10,2.9166666666666665
leader_pullback_market_healthy,TPB,2025-08-14,2025-08-15,2025-09-16,20,19.1,18.71,-2.0418848167539294,20,2.9166666666666665
leader_pullback_market_healthy,TPB,2025-08-14,2025-08-15,2025-09-30,30,19.1,17.95,-6.020942408376974,30,2.9166666666666665
leader_pullback_market_healthy,TPB,2025-08-14,2025-08-15,2025-11-11,60,19.1,16.9,-11.518324607329857,60,2.9166666666666665
leader_pullback_market_healthy,SHB,2025-08-14,2025-08-15,2025-08-29,10,18.23,18.53,1.645639056500278,10,2.75
leader_pullback_market_healthy,SHB,2025-08-14,2025-08-15,2025-09-16,20,18.23,17.94,-1.5907844212835938,20,2.75
leader_pullback_market_healthy,SHB,2025-08-14,2025-08-15,2025-09-30,30,18.23,16.66,-8.612177729018104,30,2.75
leader_pullback_market_healthy,SHB,2025-08-14,2025-08-15,2025-11-11,60,18.23,15.57,-14.591332967635765,60,2.75
leader_pullback_market_healthy,HDB,2025-08-14,2025-08-15,2025-08-29,10,24.4,25.79,5.696721311475413,10,2.6250000000000004
leader_pullback_market_healthy,HDB,2025-08-14,2025-08-15,2025-09-16,20,24.4,24.13,-1.1065573770491786,20,2.6250000000000004
leader_pullback_market_healthy,HDB,2025-08-14,2025-08-15,2025-09-30,30,24.4,23.9,-2.0491803278688527,30,2.6250000000000004
leader_pullback_market_healthy,HDB,2025-08-14,2025-08-15,2025-11-11,60,24.4,22.82,-6.475409836065567,60,2.6250000000000004
leader_pullback_market_healthy,VJC,2025-08-14,2025-08-15,2025-08-29,10,143.1,144.5,0.9783368273934352,10,1.2083333333333333
leader_pullback_market_healthy,VJC,2025-08-14,2025-08-15,2025-09-16,20,143.1,142.0,-0.7686932215234062,20,1.2083333333333333
leader_pullback_market_healthy,VJC,2025-08-14,2025-08-15,2025-09-30,30,143.1,129.6,-9.433962264150944,30,1.2083333333333333
leader_pullback_market_healthy,VJC,2025-08-14,2025-08-15,2025-11-11,60,143.1,174.9,22.22222222222223,60,1.2083333333333333
leader_pullback_market_healthy,ACB,2025-08-18,2025-08-19,2025-09-04,10,27.05,27.65,2.2181146025877925,10,4.0
leader_pullback_market_healthy,ACB,2025-08-18,2025-08-19,2025-09-18,20,27.05,25.55,-5.545286506469501,20,4.0
leader_pullback_market_healthy,ACB,2025-08-18,2025-08-19,2025-10-02,30,27.05,25.75,-4.80591497227357,30,4.0
leader_pullback_market_healthy,ACB,2025-08-18,2025-08-19,2025-11-13,60,27.05,25.1,-7.208872458410349,60,4.0
leader_pullback_market_healthy,TPB,2025-08-18,2025-08-19,2025-09-04,10,19.33,20.48,5.949301603724792,10,2.0
leader_pullback_market_healthy,TPB,2025-08-18,2025-08-19,2025-09-18,20,19.33,17.95,-7.139161924469731,20,2.0
leader_pullback_market_healthy,TPB,2025-08-18,2025-08-19,2025-10-02,30,19.33,17.9,-7.397827211588204,30,2.0
leader_pullback_market_healthy,TPB,2025-08-18,2025-08-19,2025-11-13,60,19.33,16.95,-12.312467666839105,60,2.0
leader_pullback_market_healthy,MBB,2025-08-19,2025-08-20,2025-09-05,10,28.2,27.4,-2.8368794326241162,10,3.5
leader_pullback_market_healthy,MBB,2025-08-19,2025-08-20,2025-09-19,20,28.2,26.65,-5.496453900709222,20,3.5
leader_pullback_market_healthy,MBB,2025-08-19,2025-08-20,2025-10-03,30,28.2,26.55,-5.851063829787229,30,3.5
leader_pullback_market_healthy,MBB,2025-08-19,2025-08-20,2025-11-14,60,28.2,23.5,-16.666666666666664,60,3.5
leader_pullback_market_healthy,HDB,2025-08-19,2025-08-20,2025-09-05,10,25.14,24.91,-0.9148766905330168,10,2.875
leader_pullback_market_healthy,HDB,2025-08-19,2025-08-20,2025-09-19,20,25.14,23.29,-7.358790771678605,20,2.875
leader_pullback_market_healthy,HDB,2025-08-19,2025-08-20,2025-10-03,30,25.14,23.29,-7.358790771678605,30,2.875
leader_pullback_market_healthy,HDB,2025-08-19,2025-08-20,2025-11-14,60,25.14,23.02,-8.432776451869534,60,2.875
leader_pullback_market_healthy,ACB,2025-08-19,2025-08-20,2025-09-05,10,28.5,27.15,-4.736842105263163,10,2.625
leader_pullback_market_healthy,ACB,2025-08-19,2025-08-20,2025-09-19,20,28.5,25.35,-11.052631578947365,20,2.625
leader_pullback_market_healthy,ACB,2025-08-19,2025-08-20,2025-10-03,30,28.5,25.65,-10.000000000000004,30,2.625
leader_pullback_market_healthy,ACB,2025-08-19,2025-08-20,2025-11-14,60,28.5,24.95,-12.456140350877195,60,2.625
leader_pullback_market_healthy,TPB,2025-08-19,2025-08-20,2025-09-05,10,20.48,19.62,-4.199218749999997,10,1.0
leader_pullback_market_healthy,TPB,2025-08-19,2025-08-20,2025-09-19,20,20.48,17.71,-13.525390624999996,20,1.0
leader_pullback_market_healthy,TPB,2025-08-19,2025-08-20,2025-10-03,30,20.48,17.81,-13.037109375000009,30,1.0
leader_pullback_market_healthy,TPB,2025-08-19,2025-08-20,2025-11-14,60,20.48,16.95,-17.236328125000004,60,1.0
leader_pullback_market_healthy,SHB,2025-08-20,2025-08-21,2025-09-08,10,18.14,17.0,-6.284454244762958,10,3.333333333333333
leader_pullback_market_healthy,SHB,2025-08-20,2025-08-21,2025-09-22,20,18.14,17.15,-5.45755237045205,20,3.333333333333333
leader_pullback_market_healthy,SHB,2025-08-20,2025-08-21,2025-10-06,30,18.14,17.15,-5.45755237045205,30,3.333333333333333
leader_pullback_market_healthy,SHB,2025-08-20,2025-08-21,2025-11-17,60,18.14,16.36,-9.812568908489531,60,3.333333333333333
leader_pullback_market_healthy,TCB,2025-08-20,2025-08-21,2025-09-08,10,40.23,37.02,-7.979120059656958,10,2.666666666666667
leader_pullback_market_healthy,TCB,2025-08-20,2025-08-21,2025-09-22,20,40.23,36.53,-9.197116579666904,20,2.666666666666667
leader_pullback_market_healthy,TCB,2025-08-20,2025-08-21,2025-10-06,30,40.23,39.4,-2.0631369624658173,30,2.666666666666667
leader_pullback_market_healthy,TCB,2025-08-20,2025-08-21,2025-11-17,60,40.23,35.15,-12.627392493164303,60,2.666666666666667
leader_pullback_market_healthy,VIB,2025-08-20,2025-08-21,2025-09-08,10,22.19,19.91,-10.274898602974318,10,1.9999999999999998
leader_pullback_market_healthy,VIB,2025-08-20,2025-08-21,2025-09-22,20,22.19,18.73,-15.592609283461023,20,1.9999999999999998
leader_pullback_market_healthy,VIB,2025-08-20,2025-08-21,2025-10-06,30,22.19,19.48,-12.212708427219473,30,1.9999999999999998
leader_pullback_market_healthy,VIB,2025-08-20,2025-08-21,2025-11-17,60,22.19,17.73,-20.099143758449756,60,1.9999999999999998
leader_pullback_market_healthy,HDB,2025-08-21,2025-08-22,2025-09-09,10,25.64,24.33,-5.109204368174736,10,3.3
leader_pullback_market_healthy,HDB,2025-08-21,2025-08-22,2025-09-23,20,25.64,22.13,-13.689547581903282,20,3.3
leader_pullback_market_healthy,HDB,2025-08-21,2025-08-22,2025-10-07,30,25.64,24.13,-5.889235569422784,30,3.3
leader_pullback_market_healthy,HDB,2025-08-21,2025-08-22,2025-11-18,60,25.64,23.48,-8.424336973478939,60,3.3
leader_pullback_market_healthy,MBB,2025-08-21,2025-08-22,2025-09-09,10,27.75,26.65,-3.963963963963969,10,3.3
leader_pullback_market_healthy,MBB,2025-08-21,2025-08-22,2025-09-23,20,27.75,26.35,-5.04504504504504,20,3.3
leader_pullback_market_healthy,MBB,2025-08-21,2025-08-22,2025-10-07,30,27.75,26.85,-3.243243243243238,30,3.3
leader_pullback_market_healthy,MBB,2025-08-21,2025-08-22,2025-11-18,60,27.75,23.7,-14.594594594594597,60,3.3
leader_pullback_market_healthy,STB,2025-08-21,2025-08-22,2025-09-09,10,57.4,54.2,-5.574912891986055,10,2.65
leader_pullback_market_healthy,STB,2025-08-21,2025-08-22,2025-09-23,20,57.4,55.4,-3.4843205574912894,20,2.65
leader_pullback_market_healthy,STB,2025-08-21,2025-08-22,2025-10-07,30,57.4,58.5,1.9163763066202115,30,2.65
leader_pullback_market_healthy,STB,2025-08-21,2025-08-22,2025-11-18,60,57.4,49.5,-13.76306620209059,60,2.65
leader_pullback_market_healthy,ACB,2025-08-21,2025-08-22,2025-09-09,10,29.0,26.55,-8.448275862068964,10,1.8000000000000003
leader_pullback_market_healthy,ACB,2025-08-21,2025-08-22,2025-09-23,20,29.0,25.35,-12.58620689655172,20,1.8000000000000003
leader_pullback_market_healthy,ACB,2025-08-21,2025-08-22,2025-10-07,30,29.0,26.45,-8.793103448275865,30,1.8000000000000003
leader_pullback_market_healthy,ACB,2025-08-21,2025-08-22,2025-11-18,60,29.0,25.1,-13.44827586206896,60,1.8000000000000003
leader_pullback_market_healthy,TPB,2025-08-21,2025-08-22,2025-09-09,10,20.95,18.52,-11.599045346062052,10,0.9500000000000001
leader_pullback_market_healthy,TPB,2025-08-21,2025-08-22,2025-09-23,20,20.95,18.29,-12.69689737470167,20,0.9500000000000001
leader_pullback_market_healthy,TPB,2025-08-21,2025-08-22,2025-10-07,30,20.95,18.43,-12.028639618138422,30,0.9500000000000001
leader_pullback_market_healthy,TPB,2025-08-21,2025-08-22,2025-11-18,60,20.95,17.6,-15.990453460620515,60,0.9500000000000001
leader_pullback_market_healthy,VHM,2025-08-26,2025-08-27,2025-09-12,10,105.3,105.5,0.1899335232668593,10,3.4166666666666665
leader_pullback_market_healthy,VHM,2025-08-26,2025-08-27,2025-09-26,20,105.3,99.0,-5.982905982905981,20,3.4166666666666665
leader_pullback_market_healthy,VHM,2025-08-26,2025-08-27,2025-10-10,30,105.3,123.0,16.809116809116812,30,3.4166666666666665
leader_pullback_market_healthy,VHM,2025-08-26,2025-08-27,2025-11-21,60,105.3,99.3,-5.698005698005698,60,3.4166666666666665
leader_pullback_market_healthy,VRE,2025-08-26,2025-08-27,2025-09-12,10,31.25,30.75,-1.6,10,2.5
leader_pullback_market_healthy,VRE,2025-08-26,2025-08-27,2025-09-26,20,31.25,29.4,-5.920000000000004,20,2.5
leader_pullback_market_healthy,VRE,2025-08-26,2025-08-27,2025-10-10,30,31.25,40.35,29.120000000000005,30,2.5
leader_pullback_market_healthy,VRE,2025-08-26,2025-08-27,2025-11-21,60,31.25,32.2,3.040000000000009,60,2.5
leader_pullback_market_healthy,SSI,2025-08-26,2025-08-27,2025-09-12,10,35.93,37.22,3.590314500417476,10,2.083333333333333
leader_pullback_market_healthy,SSI,2025-08-26,2025-08-27,2025-09-26,20,35.93,34.61,-3.6738101864736996,20,2.083333333333333
leader_pullback_market_healthy,SSI,2025-08-26,2025-08-27,2025-10-10,30,35.93,37.07,3.172836070136378,30,2.083333333333333
leader_pullback_market_healthy,SSI,2025-08-26,2025-08-27,2025-11-21,60,35.93,31.24,-13.053158920122463,60,2.083333333333333
leader_pullback_market_healthy,VCB,2025-08-27,2025-08-28,2025-09-15,10,69.0,65.32,-5.333333333333343,10,4.0
leader_pullback_market_healthy,VCB,2025-08-27,2025-08-28,2025-09-29,20,69.0,62.15,-9.92753623188406,20,4.0
leader_pullback_market_healthy,VCB,2025-08-27,2025-08-28,2025-10-13,30,69.0,63.1,-8.550724637681158,30,4.0
leader_pullback_market_healthy,VCB,2025-08-27,2025-08-28,2025-11-24,60,69.0,58.8,-14.782608695652177,60,4.0
leader_pullback_market_healthy,MSN,2025-09-15,2025-09-16,2025-09-30,10,89.0,81.0,-8.98876404494382,10,4.0
leader_pullback_market_healthy,MSN,2025-09-15,2025-09-16,2025-10-14,20,89.0,82.5,-7.303370786516854,20,4.0
leader_pullback_market_healthy,MSN,2025-09-15,2025-09-16,2025-10-28,30,89.0,79.0,-11.235955056179776,30,4.0
leader_pullback_market_healthy,MSN,2025-09-15,2025-09-16,2025-12-09,60,89.0,77.0,-13.48314606741573,60,4.0
leader_pullback_market_healthy,TPB,2025-10-06,2025-10-07,2025-10-21,10,19.0,17.33,-8.789473684210535,10,3.5
leader_pullback_market_healthy,TPB,2025-10-06,2025-10-07,2025-11-04,20,19.0,17.25,-9.210526315789474,20,3.5
leader_pullback_market_healthy,TPB,2025-10-06,2025-10-07,2025-11-18,30,19.0,17.6,-7.368421052631572,30,3.5
leader_pullback_market_healthy,TPB,2025-10-06,2025-10-07,2025-12-30,60,19.0,17.15,-9.736842105263165,60,3.5
leader_pullback_market_healthy,MBB,2025-10-06,2025-10-07,2025-10-21,10,27.5,25.3,-7.999999999999998,10,3.1428571428571432
leader_pullback_market_healthy,MBB,2025-10-06,2025-10-07,2025-11-04,20,27.5,24.0,-12.727272727272727,20,3.1428571428571432
leader_pullback_market_healthy,MBB,2025-10-06,2025-10-07,2025-11-18,30,27.5,23.7,-13.81818181818182,30,3.1428571428571432
leader_pullback_market_healthy,MBB,2025-10-06,2025-10-07,2025-12-30,60,27.5,25.0,-9.090909090909092,60,3.1428571428571432
leader_pullback_market_healthy,HDB,2025-10-06,2025-10-07,2025-10-21,10,24.48,24.94,1.879084967320265,10,3.0714285714285707
leader_pullback_market_healthy,HDB,2025-10-06,2025-10-07,2025-11-04,20,24.48,23.98,-2.042483660130719,20,3.0714285714285707
leader_pullback_market_healthy,HDB,2025-10-06,2025-10-07,2025-11-18,30,24.48,23.48,-4.084967320261438,30,3.0714285714285707
leader_pullback_market_healthy,HDB,2025-10-06,2025-10-07,2025-12-30,60,24.48,27.95,14.174836601307184,60,3.0714285714285707
leader_pullback_market_healthy,SSI,2025-10-06,2025-10-07,2025-10-21,10,37.34,35.16,-5.838243170862364,10,2.3571428571428568
leader_pullback_market_healthy,SSI,2025-10-06,2025-10-07,2025-11-04,20,37.34,31.65,-15.238350294590262,20,2.3571428571428568
leader_pullback_market_healthy,SSI,2025-10-06,2025-10-07,2025-11-18,30,37.34,32.38,-13.283342260310661,30,2.3571428571428568
leader_pullback_market_healthy,SSI,2025-10-06,2025-10-07,2025-12-30,60,37.34,30.6,-18.0503481521157,60,2.3571428571428568
leader_pullback_market_healthy,TCB,2025-10-06,2025-10-07,2025-10-21,10,40.0,37.65,-5.8750000000000036,10,1.9285714285714284
leader_pullback_market_healthy,TCB,2025-10-06,2025-10-07,2025-11-04,20,40.0,35.0,-12.5,20,1.9285714285714284
leader_pullback_market_healthy,TCB,2025-10-06,2025-10-07,2025-11-18,30,40.0,35.35,-11.624999999999996,30,1.9285714285714284
leader_pullback_market_healthy,TCB,2025-10-06,2025-10-07,2025-12-30,60,40.0,34.35,-14.124999999999996,60,1.9285714285714284
leader_pullback_market_healthy,TCB,2025-10-10,2025-10-13,2025-10-27,10,39.3,35.05,-10.814249363867685,10,4.0
leader_pullback_market_healthy,TCB,2025-10-10,2025-10-13,2025-11-10,20,39.3,33.4,-15.012722646310431,20,4.0
leader_pullback_market_healthy,TCB,2025-10-10,2025-10-13,2025-11-24,30,39.3,33.95,-13.613231552162837,30,4.0
leader_pullback_market_healthy,TCB,2025-10-10,2025-10-13,2026-01-07,60,39.3,36.4,-7.379134860050888,60,4.0
leader_pullback_market_healthy,VIC,2025-10-10,2025-10-13,2025-10-27,10,96.95,107.0,10.366168127900977,10,2.0
leader_pullback_market_healthy,VIC,2025-10-10,2025-10-13,2025-11-10,20,96.95,99.5,2.630221763795768,20,2.0
leader_pullback_market_healthy,VIC,2025-10-10,2025-10-13,2025-11-24,30,96.95,119.75,23.51727694687983,30,2.0
leader_pullback_market_healthy,VIC,2025-10-10,2025-10-13,2026-01-07,60,96.95,179.0,84.63125322331098,60,2.0
leader_pullback_market_healthy,VRE,2025-10-10,2025-10-13,2025-10-27,10,40.4,36.1,-10.643564356435636,10,1.9999999999999998
leader_pullback_market_healthy,VRE,2025-10-10,2025-10-13,2025-11-10,20,40.4,29.8,-26.237623762376234,20,1.9999999999999998
leader_pullback_market_healthy,VRE,2025-10-10,2025-10-13,2025-11-24,30,40.4,34.45,-14.727722772277216,30,1.9999999999999998
leader_pullback_market_healthy,VRE,2025-10-10,2025-10-13,2026-01-07,60,40.4,38.55,-4.579207920792083,60,1.9999999999999998
leader_pullback_market_healthy,SSI,2025-10-13,2025-10-14,2025-10-28,10,38.57,32.65,-15.348716619134048,10,3.571428571428571
leader_pullback_market_healthy,SSI,2025-10-13,2025-10-14,2025-11-11,20,38.57,31.74,-17.708063261602287,20,3.571428571428571
leader_pullback_market_healthy,SSI,2025-10-13,2025-10-14,2025-11-25,30,38.57,29.92,-22.42675654653876,30,3.571428571428571
leader_pullback_market_healthy,SSI,2025-10-13,2025-10-14,2026-01-08,60,38.57,30.55,-20.793362717137672,60,3.571428571428571
leader_pullback_market_healthy,VNM,2025-10-13,2025-10-14,2025-10-28,10,61.51,57.4,-6.681840351162412,10,2.9285714285714284
leader_pullback_market_healthy,VNM,2025-10-13,2025-10-14,2025-11-11,20,61.51,58.9,-4.24321248577467,20,2.9285714285714284
leader_pullback_market_healthy,VNM,2025-10-13,2025-10-14,2025-11-25,30,61.51,61.9,0.6340432450008138,30,2.9285714285714284
leader_pullback_market_healthy,VNM,2025-10-13,2025-10-14,2026-01-08,60,61.51,62.2,1.1217688180783691,60,2.9285714285714284
leader_pullback_market_healthy,SHB,2025-10-13,2025-10-14,2025-10-28,10,17.84,16.11,-9.697309417040362,10,2.642857142857143
leader_pullback_market_healthy,SHB,2025-10-13,2025-10-14,2025-11-11,20,17.84,15.57,-12.724215246636769,20,2.642857142857143
leader_pullback_market_healthy,SHB,2025-10-13,2025-10-14,2025-11-25,30,17.84,16.16,-9.417040358744392,30,2.642857142857143
leader_pullback_market_healthy,SHB,2025-10-13,2025-10-14,2026-01-08,60,17.84,16.36,-8.295964125560541,60,2.642857142857143
leader_pullback_market_healthy,CTG,2025-10-13,2025-10-14,2025-10-28,10,38.65,33.88,-12.341526520051737,10,2.5
leader_pullback_market_healthy,CTG,2025-10-13,2025-10-14,2025-11-11,20,38.65,33.53,-13.24708926261319,20,2.5
leader_pullback_market_healthy,CTG,2025-10-13,2025-10-14,2025-11-25,30,38.65,33.29,-13.868046571798189,30,2.5
leader_pullback_market_healthy,CTG,2025-10-13,2025-10-14,2026-01-08,60,38.65,38.2,-1.164294954721852,60,2.5
