name,description,universe,tags,filters,rank,risk,_fitness,_n_trades,_win_rate,_mean_pnl,_profit_factor,_rr,_sharpe
evo_2642483,Evolved from evo_7962333,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'mkt_CHDM20', 'op': '>', 'value': 45}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.0588, 0.1]}, {'column': 'rsi14', 'op': '<=', 'value': 72}, {'column': 'smart_money_score', 'op': '>=', 'value': 62.412}, {'column': 'smart_money_score_delta', 'op': '>=', 'value': -1.301}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.55}, {'column': 'distribution_days_10', 'op': '<=', 'value': 0.0}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'adx_bullish', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.286, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.193, 'trailing_atr_mult': 2.776, 'trailing_profit_activation': 0.092, 'use_regime_exposure': True}",1.4689100161765798,91.0,0.648,3.381,3.349,1.76,1.591
evo_5817035,Evolved from evo_1562414,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'mkt_CHDM20', 'op': '>', 'value': 45}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.02, 0.1]}, {'column': 'rsi14', 'op': '<=', 'value': 72}, {'column': 'smart_money_score', 'op': '>=', 'value': 62.412}, {'column': 'smart_money_score_delta', 'op': '>=', 'value': 0}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.5208}, {'column': 'distribution_days_10', 'op': '<=', 'value': 0.0}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.282, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.193, 'trailing_atr_mult': 2.65, 'trailing_profit_activation': 0.092, 'use_regime_exposure': True}",1.455905829327973,100.0,0.65,3.568,3.457,1.76,1.501
evo_8079600,Evolved from evo_0963831,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 49.935}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'mkt_CHDM20', 'op': '>', 'value': 45}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'rsi14', 'op': '<=', 'value': 72}, {'column': 'smart_money_score', 'op': '>=', 'value': 62.412}, {'column': 'smart_money_score_delta', 'op': '>=', 'value': 0}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.55}, {'column': 'distribution_days_10', 'op': '<=', 'value': 0.0}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.282, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.193, 'trailing_atr_mult': 2.819, 'trailing_profit_activation': 0.092, 'use_regime_exposure': True}",1.4509222403362538,95.0,0.653,3.717,3.47,1.79,1.53
evo_1403199,Evolved from evo_6055966,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'mkt_CHDM20', 'op': '>', 'value': 45}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.02, 0.1]}, {'column': 'rsi14', 'op': '<=', 'value': 72}, {'column': 'smart_money_score_delta', 'op': '>=', 'value': 0}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.55}, {'column': 'distribution_days_10', 'op': '<=', 'value': 0.0}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.298, 'max_holding_bars': 34, 'initial_atr_stop_mult': 2.193, 'trailing_atr_mult': 2.65, 'trailing_profit_activation': 0.092, 'use_regime_exposure': True}",1.4448991570774072,97.0,0.649,3.65,3.426,1.79,1.513
evo_7044436,Evolved from evo_4363507,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'mkt_CHDM20', 'op': '>', 'value': 45}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'above_ma50', 'op': '==', 'value': True}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.02, 0.1]}, {'column': 'rsi14', 'op': '<=', 'value': 72}, {'column': 'smart_money_score', 'op': '>=', 'value': 58}, {'column': 'smart_money_score_delta', 'op': '>=', 'value': 0}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.6358}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'DS20', 'op': '<=', 'value': 0.55}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.082, 'take_profit': 0.279, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.147, 'trailing_atr_mult': 2.625, 'trailing_profit_activation': 0.075, 'use_regime_exposure': True}",1.428572797393402,48.0,0.729,5.081,6.454,2.4,1.945
evo_2467524,Evolved from evo_6088558,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 48.061}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'mkt_CHDM20', 'op': '>', 'value': 45}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'volume_ratio_20', 'op': '>=', 'value': 2.0}, {'column': 'value_flow_quality_score', 'op': '>=', 'value': 60}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'above_ma50', 'op': '==', 'value': True}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 72}, {'column': 'smart_money_score', 'op': '>=', 'value': 62.003}, {'column': 'smart_money_score_delta', 'op': '>=', 'value': 0}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.5683}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.082, 'take_profit': 0.271, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.365, 'trailing_atr_mult': 2.625, 'trailing_profit_activation': 0.09, 'use_regime_exposure': True}",1.3875603269794279,21.0,0.762,4.144,10.728,3.35,2.759
evo_5521811,Evolved from evo_6048352,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'mkt_CHDM20', 'op': '>', 'value': 45}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.02, 0.1]}, {'column': 'rsi14', 'op': '<=', 'value': 72}, {'column': 'smart_money_score', 'op': '>=', 'value': 62.003}, {'column': 'smart_money_score_delta', 'op': '>=', 'value': 0}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.5683}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'triple_ma_align', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.278, 'max_holding_bars': 31, 'initial_atr_stop_mult': 2.279, 'trailing_atr_mult': 2.7, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",1.3741852053679418,99.0,0.657,3.418,3.218,1.63,1.413
evo_8805692,Evolved from evo_5036892,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'mkt_CHDM20', 'op': '>', 'value': 45}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'smart_money_score', 'op': '>=', 'value': 62.003}, {'column': 'smart_money_score_delta', 'op': '>=', 'value': 0}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.5683}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1.0}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'triple_ma_align', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.282, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.219, 'trailing_atr_mult': 2.734, 'trailing_profit_activation': 0.099, 'use_regime_exposure': True}",1.3466742627832204,112.0,0.634,3.163,2.96,1.67,1.337
evo_9740629,Evolved from evo_7103346,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 48.061}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'mkt_CHDM20', 'op': '>', 'value': 45}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'volume_ratio_20', 'op': '>=', 'value': 2.0}, {'column': 'value_flow_quality_score', 'op': '>=', 'value': 60}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'rsi14', 'op': '<=', 'value': 72}, {'column': 'smart_money_score', 'op': '>=', 'value': 62.003}, {'column': 'smart_money_score_delta', 'op': '>=', 'value': 0}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.5801}, {'column': 'distribution_days_10', 'op': '<=', 'value': 0.0}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.085, 'take_profit': 0.287, 'max_holding_bars': 36, 'initial_atr_stop_mult': 2.476, 'trailing_atr_mult': 2.576, 'trailing_profit_activation': 0.116, 'use_regime_exposure': True}",1.3949588463921703,36.0,0.722,3.739,5.298,2.04,2.209
evo_8494635,Evolved from evo_7103346,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 48.061}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'mkt_CHDM20', 'op': '>', 'value': 45}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'volume_ratio_20', 'op': '>=', 'value': 2.0}, {'column': 'value_flow_quality_score', 'op': '>=', 'value': 60}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'rsi14', 'op': '<=', 'value': 72}, {'column': 'smart_money_score', 'op': '>=', 'value': 62.003}, {'column': 'smart_money_score_delta', 'op': '>=', 'value': 0}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.5801}, {'column': 'distribution_days_10', 'op': '<=', 'value': 0.0}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.085, 'take_profit': 0.287, 'max_holding_bars': 36, 'initial_atr_stop_mult': 2.181, 'trailing_atr_mult': 2.576, 'trailing_profit_activation': 0.093, 'use_regime_exposure': True}",1.3949588463921703,36.0,0.722,3.739,5.298,2.04,2.209
evo_2112295,Evolved from evo_7103346,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 48.061}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'mkt_CHDM20', 'op': '>', 'value': 45}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'volume_ratio_20', 'op': '>=', 'value': 2.0}, {'column': 'value_flow_quality_score', 'op': '>=', 'value': 60}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'rsi14', 'op': '<=', 'value': 72}, {'column': 'smart_money_score', 'op': '>=', 'value': 62.003}, {'column': 'smart_money_score_delta', 'op': '>=', 'value': 0}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.5884}, {'column': 'distribution_days_10', 'op': '<=', 'value': 0.0}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.085, 'take_profit': 0.287, 'max_holding_bars': 36, 'initial_atr_stop_mult': 2.476, 'trailing_atr_mult': 2.576, 'trailing_profit_activation': 0.093, 'use_regime_exposure': True}",1.3949588463921703,36.0,0.722,3.739,5.298,2.04,2.209
evo_5182409,Evolved from evo_6088558,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 48.061}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'mkt_CHDM20', 'op': '>', 'value': 45}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'volume_ratio_20', 'op': '>=', 'value': 2.0}, {'column': 'value_flow_quality_score', 'op': '>=', 'value': 60}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'above_ma50', 'op': '==', 'value': True}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 72}, {'column': 'smart_money_score', 'op': '>=', 'value': 62.003}, {'column': 'smart_money_score_delta', 'op': '>=', 'value': 0}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.5683}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'triple_ma_align', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.082, 'take_profit': 0.254, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.365, 'trailing_atr_mult': 2.625, 'trailing_profit_activation': 0.09, 'use_regime_exposure': True}",1.3875603269794279,21.0,0.762,4.144,10.728,3.35,2.759
