strategy,exit_mode,symbol,signal_date,entry_date,exit_date,entry_price,exit_price,exit_reason,pnl_pct,holding_bars,state,score,sector,sector_rank
SMT_PLUS_MC_SECTOR,lifecycle,VRE,2025-05-29,2025-05-30,2025-06-09,27.65,26.0,SL,-5.97,6,HOT_BUT_STRONG,82.75,REAL_ESTATE,1.0
SMT_PLUS_MC_SECTOR,lifecycle,GAS,2025-06-19,2025-06-20,2025-06-20,67.77,66.0,SL,-2.61,0,HOT_BUT_STRONG,89.26237623762376,OIL_GAS,1.0
SMT_PLUS_MC_SECTOR,lifecycle,BCM,2025-07-02,2025-07-03,2025-08-22,64.88,67.0,TSL,3.27,36,HOT_BUT_STRONG,90.02475247524752,REAL_ESTATE,1.0
SMT_PLUS_MC_SECTOR,lifecycle,HPG,2025-07-08,2025-07-09,2025-07-25,24.8,26.0,TSL,4.84,12,HOT_BUT_STRONG,85.79455445544554,STEEL,1.0
SMT_PLUS_MC_SECTOR,lifecycle,SSI,2025-07-08,2025-07-09,2025-09-29,24.2,34.0,TSL,40.5,56,HOT_BUT_STRONG,86.77722772277228,SECURITIES,2.0
SMT_PLUS_MC_SECTOR,lifecycle,VRE,2025-07-10,2025-07-11,2025-07-14,28.7,28.0,SL,-2.44,1,HOT_BUT_STRONG,84.53960396039604,REAL_ESTATE,2.0
SMT_PLUS_MC_SECTOR,lifecycle,VHM,2025-07-10,2025-07-11,2025-08-08,86.7,94.8,REVERSAL_DOUBLE_TOP,9.34,20,HOT_BUT_STRONG,87.50247524752476,REAL_ESTATE,2.0
SMT_PLUS_MC_SECTOR,lifecycle,VIC,2025-07-11,2025-07-14,2025-07-24,57.5,55.0,SL,-4.35,8,HOT_BUT_STRONG,90.50990099009901,REAL_ESTATE,2.0
SMT_PLUS_MC_SECTOR,lifecycle,VRE,2025-07-17,2025-07-18,2025-07-21,29.8,29.0,SL,-2.68,1,HOT_BUT_STRONG,88.27722772277228,REAL_ESTATE,2.0
SMT_PLUS_MC_SECTOR,lifecycle,VRE,2025-07-22,2025-07-23,2025-07-24,30.0,29.0,SL,-3.33,1,HOT_BUT_STRONG,75.29207920792079,REAL_ESTATE,2.0
SMT_PLUS_MC_SECTOR,lifecycle,HDB,2025-07-25,2025-07-28,2025-07-29,21.86,21.0,SL,-3.93,1,HOT_BUT_STRONG,79.27970297029702,BANK,3.0
SMT_PLUS_MC_SECTOR,lifecycle,VPB,2025-07-25,2025-07-28,2025-09-10,24.35,32.45,REVERSAL_TREND_BREAK,33.26,30,HOT_BUT_STRONG,91.27722772277228,BANK,3.0
SMT_PLUS_MC_SECTOR,lifecycle,MBB,2025-07-30,2025-07-31,2025-09-18,20.75,26.8,REVERSAL_MA20_BREAK,29.16,33,RESET_IN_UPTREND,69.39603960396039,BANK,2.0
SMT_PLUS_MC_SECTOR,lifecycle,SHB,2025-07-31,2025-08-01,2025-08-01,15.27,15.0,SL,-1.77,0,HOT_BUT_STRONG,84.77722772277228,BANK,2.0
SMT_PLUS_MC_SECTOR,lifecycle,SHB,2025-08-01,2025-08-04,2025-09-17,15.18,17.79,REVERSAL_DOUBLE_TOP,17.19,30,HOT_BUT_STRONG,83.76732673267327,BANK,2.0
SMT_PLUS_MC_SECTOR,lifecycle,TPB,2025-08-05,2025-08-06,2025-09-18,17.24,17.95,REVERSAL_MA20_BREAK,4.12,29,HOT_BUT_STRONG,88.28217821782178,BANK,3.0
SMT_PLUS_MC_SECTOR,lifecycle,ACB,2025-08-19,2025-08-20,2025-08-20,28.5,27.0,SL,-5.26,0,HOT_BUT_STRONG,82.29702970297029,BANK,2.0
SMT_PLUS_MC_SECTOR,lifecycle,HDB,2025-08-19,2025-08-20,2025-08-20,25.14,24.0,SL,-4.53,0,HOT_BUT_STRONG,81.03960396039604,BANK,2.0
SMT_PLUS_MC_SECTOR,lifecycle,VIB,2025-08-20,2025-08-21,2025-08-22,22.19,21.0,SL,-5.36,1,HOT_BUT_STRONG,83.04455445544554,BANK,1.0
SMT_PLUS_MC_SECTOR,lifecycle,ACB,2025-08-21,2025-08-22,2025-08-22,29.0,28.0,SL,-3.45,0,HOT_BUT_STRONG,85.03465346534654,BANK,1.0
SMT_PLUS_MC_SECTOR,lifecycle,BID,2025-08-26,2025-08-27,2025-09-09,41.69,40.0,SL,-4.05,7,RESET_IN_UPTREND,66.59158415841584,BANK,2.0
SMT_PLUS_MC_SECTOR,lifecycle,POW,2025-11-17,2025-11-18,2025-12-09,12.56,12.0,SL,-4.46,15,HOT_BUT_STRONG,86.01980198019803,POWER_INFRA,2.0
SMT_PLUS_MC_SECTOR,lifecycle,VHM,2025-12-03,2025-12-04,2025-12-10,106.2,101.0,SL,-4.9,4,HOT_BUT_STRONG,75.02970297029702,REAL_ESTATE,2.0
SMT_PLUS_MC_SECTOR,lifecycle,MWG,2025-12-03,2025-12-04,2025-12-12,85.0,82.0,SL,-3.53,6,HOT_BUT_STRONG,81.54702970297029,CONSUMER,1.0
SMT_PLUS_MC_SECTOR,lifecycle,GAS,2025-12-22,2025-12-23,2026-03-10,65.3,99.0,TSL,51.61,48,HOT_BUT_STRONG,85.02722772277228,OIL_GAS,1.0
SMT_PLUS_MC_SECTOR,lifecycle,MWG,2025-12-22,2025-12-23,2026-01-12,85.0,85.0,TSL,0.0,12,HOT_BUT_STRONG,85.27475247524752,CONSUMER,3.0
SMT_PLUS_MC_SECTOR,lifecycle,VRE,2026-01-07,2026-01-08,2026-01-08,38.4,36.0,SL,-6.25,0,HOT_BUT_STRONG,81.76237623762376,REAL_ESTATE,3.0
SMT_PLUS_MC_SECTOR,lifecycle,VIC,2026-01-07,2026-01-08,2026-01-09,183.5,174.0,SL,-5.18,1,HOT_BUT_STRONG,85.00990099009901,REAL_ESTATE,3.0
SMT_PLUS_MC_SECTOR,lifecycle,VHM,2026-01-07,2026-01-08,2026-01-08,150.3,143.0,SL,-4.86,0,HOT_BUT_STRONG,93.0,REAL_ESTATE,3.0
SMT_PLUS_MC_SECTOR,lifecycle,BVH,2026-01-07,2026-01-08,2026-01-08,70.0,66.0,SL,-5.71,0,HOT_BUT_STRONG,90.25742574257426,FINANCIAL,2.0
SMT_PLUS_MC_SECTOR,lifecycle,PLX,2026-01-13,2026-01-14,2026-02-12,47.6,51.7,REVERSAL_TREND_BREAK,8.61,21,HOT_BUT_STRONG,87.50990099009901,OIL_GAS,1.0
SMT_PLUS_MC_SECTOR,lifecycle,BVH,2026-02-03,2026-02-04,2026-02-06,79.9,76.0,SL,-4.88,2,HOT_BUT_STRONG,81.76732673267327,FINANCIAL,2.0
SMT_PLUS_MC_SECTOR,lifecycle,HPG,2026-02-25,2026-02-26,2026-03-03,29.5,28.0,SL,-5.08,3,HOT_BUT_STRONG,79.54207920792079,STEEL,3.0
SMT_PLUS_MC_SECTOR,lifecycle,VJC,2026-04-16,2026-04-17,2026-05-06,178.1,181.5,END_OF_DATA,1.91,10,HOT_BUT_STRONG,76.03217821782178,CONSUMER,3.0
SMT_PLUS_MC_SECTOR,lifecycle,VIC,2026-04-16,2026-04-17,2026-04-20,194.9,185.0,SL,-5.08,1,HOT_BUT_STRONG,89.50495049504951,REAL_ESTATE,1.0
SMT_PLUS_MC_SECTOR,lifecycle,VHM,2026-04-16,2026-04-17,2026-04-17,144.6,137.0,SL,-5.26,0,HOT_BUT_STRONG,91.5,REAL_ESTATE,1.0
SMT_PLUS_MC_SECTOR,lifecycle,VIC,2026-04-22,2026-04-23,2026-05-06,212.0,219.5,END_OF_DATA,3.54,6,HOT_BUT_STRONG,87.5,REAL_ESTATE,1.0
SMT_PLUS_MC_PV,lifecycle,FPT,2022-05-27,2022-05-30,2022-06-13,56.38,54.0,SL,-4.22,10,HOT_BUT_STRONG,86.98484848484848,TECH,1.0
SMT_PLUS_MC_PV,lifecycle,VJC,2022-05-30,2022-05-31,2022-06-03,132.6,127.0,SL,-4.22,3,HOT_BUT_STRONG,82.70202020202021,CONSUMER,2.0
SMT_PLUS_MC_PV,lifecycle,GAS,2022-06-07,2022-06-08,2022-06-10,87.18,83.0,SL,-4.79,2,HOT_BUT_STRONG,85.72222222222223,OIL_GAS,2.0
SMT_PLUS_MC_PV,lifecycle,POW,2022-06-09,2022-06-10,2022-06-15,12.85,12.0,SL,-6.61,3,HOT_BUT_STRONG,87.47474747474747,POWER_INFRA,2.0
SMT_PLUS_MC_PV,lifecycle,SHB,2022-07-13,2022-07-14,2022-08-15,7.85,7.99,TSL,1.78,22,HOT_BUT_STRONG,78.46212121212122,BANK,2.0
SMT_PLUS_MC_PV,lifecycle,SAB,2022-08-01,2022-08-02,2022-09-19,72.69,74.02,REVERSAL_MA20_BREAK,1.83,32,HOT_BUT_STRONG,91.22222222222223,CONSUMER,5.0
SMT_PLUS_MC_PV,lifecycle,BCM,2022-08-17,2022-08-18,2022-09-30,76.85,78.0,TSL,1.5,29,HOT_BUT_STRONG,91.74747474747474,REAL_ESTATE,7.0
SMT_PLUS_MC_PV,lifecycle,MWG,2022-08-26,2022-08-29,2022-09-19,69.56,67.0,SL,-3.68,13,HOT_BUT_STRONG,86.46464646464646,CONSUMER,4.0
SMT_PLUS_MC_PV,lifecycle,POW,2022-11-28,2022-11-29,2022-12-07,9.34,9.0,SL,-3.64,6,HOT_BUT_STRONG,83.96212121212122,POWER_INFRA,2.0
SMT_PLUS_MC_PV,lifecycle,SSI,2022-11-28,2022-11-29,2022-12-26,12.34,12.0,SL,-2.76,19,HOT_BUT_STRONG,86.97474747474747,SECURITIES,1.0
SMT_PLUS_MC_PV,lifecycle,MSN,2022-11-29,2022-11-30,2022-11-30,99.5,95.0,SL,-4.52,0,HOT_BUT_STRONG,86.72222222222223,CONSUMER,7.0
SMT_PLUS_MC_PV,lifecycle,VRE,2022-11-29,2022-11-30,2022-12-02,31.0,29.0,SL,-6.45,2,HOT_BUT_STRONG,86.23232323232324,REAL_ESTATE,1.0
SMT_PLUS_MC_PV,lifecycle,VHM,2022-11-29,2022-11-30,2022-12-12,53.6,52.0,TSL,-2.99,8,HOT_BUT_STRONG,91.48989898989899,REAL_ESTATE,1.0
SMT_PLUS_MC_PV,lifecycle,VIC,2022-11-30,2022-12-01,2022-12-01,34.7,33.0,SL,-4.9,0,HOT_BUT_STRONG,90.4949494949495,REAL_ESTATE,3.0
SMT_PLUS_MC_PV,lifecycle,SHB,2022-12-01,2022-12-02,2022-12-26,6.51,6.0,SL,-7.83,16,HOT_BUT_STRONG,86.95454545454545,BANK,5.0
SMT_PLUS_MC_PV,lifecycle,PLX,2023-01-04,2023-01-05,2023-02-01,32.21,33.0,TSL,2.45,14,HOT_BUT_STRONG,83.48737373737373,OIL_GAS,5.0
SMT_PLUS_MC_PV,lifecycle,ACB,2023-01-11,2023-01-12,2023-02-13,14.19,14.0,SL,-1.34,17,HOT_BUT_STRONG,84.70202020202021,BANK,1.0
SMT_PLUS_MC_PV,lifecycle,CTG,2023-01-16,2023-01-17,2023-02-01,18.47,18.0,SL,-2.54,6,HOT_BUT_STRONG,81.15306122448979,BANK,1.0
SMT_PLUS_MC_PV,lifecycle,MWG,2023-02-02,2023-02-03,2023-02-08,46.54,44.0,SL,-5.46,3,HOT_BUT_STRONG,85.90721649484536,CONSUMER,8.0
SMT_PLUS_MC_PV,lifecycle,SSI,2023-04-04,2023-04-05,2023-04-25,14.94,14.0,SL,-6.29,14,HOT_BUT_STRONG,86.71717171717172,SECURITIES,1.0
SMT_PLUS_MC_PV,lifecycle,SHB,2023-04-05,2023-04-06,2023-04-06,7.16,7.0,SL,-2.23,0,HOT_BUT_STRONG,87.46464646464646,BANK,3.0
SMT_PLUS_MC_PV,lifecycle,SHB,2023-04-10,2023-04-11,2023-04-19,7.3,7.0,SL,-4.11,6,HOT_BUT_STRONG,89.70408163265306,BANK,3.0
SMT_PLUS_MC_PV,lifecycle,VCB,2023-05-18,2023-05-19,2023-05-22,53.14,52.0,SL,-2.15,1,HOT_BUT_STRONG,84.70202020202021,BANK,6.0
SMT_PLUS_MC_PV,lifecycle,GVR,2023-06-21,2023-06-22,2023-06-26,18.85,18.0,SL,-4.51,2,HOT_BUT_STRONG,80.20408163265306,REAL_ESTATE,5.0
SMT_PLUS_MC_PV,lifecycle,HPG,2023-06-21,2023-06-22,2023-08-01,18.71,20.83,REVERSAL_DOUBLE_TOP,11.33,28,HOT_BUT_STRONG,84.92857142857143,STEEL,2.0
SMT_PLUS_MC_PV,lifecycle,SSI,2023-07-10,2023-07-11,2023-09-11,19.0,23.23,REVERSAL_DOUBLE_TOP,22.26,42,HOT_BUT_STRONG,88.96464646464646,SECURITIES,2.0
SMT_PLUS_MC_PV,lifecycle,MWG,2023-07-11,2023-07-12,2023-08-02,46.84,50.56,REVERSAL_DOUBLE_TOP,7.94,15,HOT_BUT_STRONG,85.21717171717172,CONSUMER,8.0
SMT_PLUS_MC_PV,lifecycle,VNM,2023-09-05,2023-09-06,2023-09-22,69.43,66.83,SL,-3.74,12,HOT_BUT_STRONG,88.71212121212122,CONSUMER,4.0
SMT_PLUS_MC_PV,lifecycle,BID,2023-12-08,2023-12-11,2024-03-29,34.33,42.59,REVERSAL_MA20_BREAK,24.06,73,HOT_BUT_STRONG,85.72979797979798,BANK,5.0
SMT_PLUS_MC_PV,lifecycle,HDB,2023-12-29,2024-01-02,2024-01-19,12.34,12.84,TSL,4.05,13,HOT_BUT_STRONG,89.48484848484848,BANK,4.0
SMT_PLUS_MC_PV,lifecycle,TCB,2024-01-03,2024-01-04,2024-01-16,15.4,16.0,TSL,3.9,8,HOT_BUT_STRONG,85.72222222222223,BANK,2.0
SMT_PLUS_MC_PV,lifecycle,MBB,2024-01-05,2024-01-08,2024-01-30,13.16,14.0,TSL,6.38,16,HOT_BUT_STRONG,90.48989898989899,BANK,1.0
SMT_PLUS_MC_PV,lifecycle,CTG,2024-01-09,2024-01-10,2024-02-28,20.58,24.65,REVERSAL_DOUBLE_TOP,19.78,30,HOT_BUT_STRONG,90.23737373737373,BANK,1.0
SMT_PLUS_MC_PV,lifecycle,GVR,2024-02-01,2024-02-02,2024-04-12,23.93,31.26,REVERSAL_MA20_BREAK,30.63,45,HOT_BUT_STRONG,90.73232323232324,REAL_ESTATE,6.0
SMT_PLUS_MC_PV,lifecycle,ACB,2024-02-05,2024-02-06,2024-03-08,19.54,19.0,SL,-2.76,18,HOT_BUT_STRONG,83.96969696969697,BANK,3.0
SMT_PLUS_MC_PV,lifecycle,VRE,2024-02-21,2024-02-22,2024-03-11,25.8,25.0,SL,-3.1,12,HOT_BUT_STRONG,88.46464646464646,REAL_ESTATE,1.0
SMT_PLUS_MC_PV,lifecycle,MSN,2024-03-07,2024-03-08,2024-03-08,81.0,78.0,SL,-3.7,0,HOT_BUT_STRONG,91.46907216494846,CONSUMER,7.0
SMT_PLUS_MC_PV,lifecycle,TCB,2024-03-21,2024-03-22,2024-03-22,21.5,21.0,SL,-2.33,0,HOT_BUT_STRONG,84.96212121212122,BANK,6.0
SMT_PLUS_MC_PV,lifecycle,PLX,2024-05-07,2024-05-08,2024-06-03,36.03,40.15,REVERSAL_DOUBLE_TOP,11.43,18,HOT_BUT_STRONG,82.20959595959596,OIL_GAS,4.0
SMT_PLUS_MC_PV,lifecycle,VJC,2024-05-07,2024-05-08,2024-05-21,117.9,114.0,SL,-3.31,9,HOT_BUT_STRONG,90.24242424242425,CONSUMER,2.0
SMT_PLUS_MC_PV,lifecycle,HPG,2024-05-08,2024-05-09,2024-05-09,23.41,23.0,SL,-1.75,0,HOT_BUT_STRONG,85.95959595959596,STEEL,3.0
SMT_PLUS_MC_PV,lifecycle,HPG,2024-05-20,2024-05-21,2024-07-17,24.24,23.0,SL,-5.12,41,HOT_BUT_STRONG,83.70202020202021,STEEL,2.0
SMT_PLUS_MC_PV,lifecycle,POW,2024-05-30,2024-05-31,2024-07-01,10.58,12.03,REVERSAL_DOUBLE_TOP,13.71,21,HOT_BUT_STRONG,85.21212121212122,POWER_INFRA,2.0
SMT_PLUS_MC_PV,lifecycle,FPT,2024-06-12,2024-06-13,2024-06-17,113.29,109.0,SL,-3.79,2,HOT_BUT_STRONG,90.47979797979798,TECH,2.0
SMT_PLUS_MC_PV,lifecycle,HDB,2024-07-09,2024-07-10,2024-08-02,15.58,16.0,TSL,2.7,17,HOT_BUT_STRONG,87.46464646464646,BANK,7.0
SMT_PLUS_MC_PV,lifecycle,MWG,2024-08-16,2024-08-19,2024-09-17,68.02,65.0,SL,-4.44,19,HOT_BUT_STRONG,89.5,CONSUMER,3.0
SMT_PLUS_MC_PV,lifecycle,CTG,2024-09-09,2024-09-10,2024-09-10,24.28,24.0,SL,-1.15,0,HOT_BUT_STRONG,81.25,BANK,6.0
SMT_PLUS_MC_PV,lifecycle,ACB,2024-09-20,2024-09-23,2024-10-24,21.47,21.0,SL,-2.19,23,HOT_BUT_STRONG,87.0,BANK,4.0
SMT_PLUS_MC_PV,lifecycle,VIB,2024-09-25,2024-09-26,2024-10-22,15.56,15.0,SL,-3.6,18,HOT_BUT_STRONG,86.25,BANK,3.0
SMT_PLUS_MC_PV,lifecycle,HDB,2024-09-26,2024-09-27,2024-09-30,18.25,18.0,SL,-1.37,1,HOT_BUT_STRONG,86.5,BANK,1.0
SMT_PLUS_MC_PV,lifecycle,STB,2024-09-27,2024-09-30,2024-11-11,33.55,34.0,TSL,1.34,30,HOT_BUT_STRONG,88.25,BANK,1.0
SMT_PLUS_MC_PV,lifecycle,TCB,2024-10-01,2024-10-02,2024-10-24,23.92,23.0,SL,-3.85,16,HOT_BUT_STRONG,84.0,BANK,1.0
SMT_PLUS_MC_PV,lifecycle,FPT,2024-11-29,2024-12-02,2025-01-10,123.14,126.0,TSL,2.32,28,HOT_BUT_STRONG,87.75,TECH,2.0
SMT_PLUS_MC_PV,lifecycle,BVH,2024-12-03,2024-12-04,2025-01-03,51.02,49.0,SL,-3.96,21,HOT_BUT_STRONG,90.0,FINANCIAL,1.0
SMT_PLUS_MC_PV,lifecycle,HDB,2024-12-10,2024-12-11,2024-12-11,18.2,18.0,SL,-1.1,0,HOT_BUT_STRONG,87.75,BANK,6.0
SMT_PLUS_MC_PV,lifecycle,HDB,2024-12-11,2024-12-12,2024-12-13,18.24,18.0,SL,-1.32,1,HOT_BUT_STRONG,87.5,BANK,6.0
SMT_PLUS_MC_PV,lifecycle,CTG,2024-12-25,2024-12-26,2024-12-31,26.33,26.0,SL,-1.25,3,HOT_BUT_STRONG,82.75,BANK,4.0
SMT_PLUS_MC_PV,lifecycle,STB,2024-12-25,2024-12-26,2025-01-13,36.45,35.0,SL,-3.98,11,HOT_BUT_STRONG,84.75,BANK,4.0
SMT_PLUS_MC_PV,lifecycle,SSI,2024-12-25,2024-12-26,2025-01-03,23.54,23.0,SL,-2.29,5,HOT_BUT_STRONG,84.0,SECURITIES,3.0
SMT_PLUS_MC_PV,lifecycle,SSB,2025-02-07,2025-02-10,2025-04-03,18.5,19.0,TSL,2.7,38,HOT_BUT_STRONG,77.25,BANK,2.0
SMT_PLUS_MC_PV,lifecycle,PLX,2025-02-11,2025-02-12,2025-03-07,39.86,41.46,REVERSAL_DOUBLE_TOP,4.01,17,HOT_BUT_STRONG,86.0,OIL_GAS,4.0
SMT_PLUS_MC_PV,lifecycle,GVR,2025-02-19,2025-02-20,2025-03-11,31.25,32.0,TSL,2.4,13,HOT_BUT_STRONG,85.5,REAL_ESTATE,6.0
SMT_PLUS_MC_PV,lifecycle,VHM,2025-03-06,2025-03-07,2025-04-08,43.6,47.0,REVERSAL_DOUBLE_TOP,7.8,21,HOT_BUT_STRONG,85.5,REAL_ESTATE,2.0
SMT_PLUS_MC_PV,lifecycle,VIC,2025-03-07,2025-03-10,2025-06-09,22.95,45.15,REVERSAL_DOUBLE_TOP,96.73,61,HOT_BUT_STRONG,79.25,REAL_ESTATE,1.0
SMT_PLUS_MC_PV,lifecycle,SHB,2025-03-18,2025-03-19,2025-04-03,9.67,9.83,REVERSAL_DOUBLE_TOP,1.65,11,HOT_BUT_STRONG,88.0,BANK,4.0
SMT_PLUS_MC_PV,lifecycle,MWG,2025-05-13,2025-05-14,2025-06-02,62.9,60.0,SL,-4.61,13,HOT_BUT_STRONG,85.75,CONSUMER,3.0
SMT_PLUS_MC_PV,lifecycle,SHB,2025-05-15,2025-05-16,2025-07-18,11.34,12.39,REVERSAL_DOUBLE_TOP,9.26,45,HOT_BUT_STRONG,78.75,BANK,3.0
SMT_PLUS_MC_PV,lifecycle,BVH,2025-05-26,2025-05-27,2025-06-02,50.73,49.0,SL,-3.41,4,HOT_BUT_STRONG,80.25,FINANCIAL,3.0
SMT_PLUS_MC_PV,lifecycle,GAS,2025-06-19,2025-06-20,2025-06-20,67.77,66.0,SL,-2.61,0,HOT_BUT_STRONG,89.26237623762376,OIL_GAS,1.0
SMT_PLUS_MC_PV,lifecycle,MSN,2025-06-27,2025-06-30,2025-07-04,76.6,74.0,SL,-3.39,4,HOT_BUT_STRONG,91.75742574257426,CONSUMER,4.0
SMT_PLUS_MC_PV,lifecycle,BCM,2025-07-02,2025-07-03,2025-08-22,64.88,67.0,TSL,3.27,36,HOT_BUT_STRONG,90.02475247524752,REAL_ESTATE,1.0
SMT_PLUS_MC_PV,lifecycle,HPG,2025-07-08,2025-07-09,2025-07-25,24.8,26.0,TSL,4.84,12,HOT_BUT_STRONG,85.79455445544554,STEEL,1.0
SMT_PLUS_MC_PV,lifecycle,SSI,2025-07-08,2025-07-09,2025-09-29,24.2,34.0,TSL,40.5,56,HOT_BUT_STRONG,86.77722772277228,SECURITIES,2.0
SMT_PLUS_MC_PV,lifecycle,VRE,2025-07-10,2025-07-11,2025-07-14,28.7,28.0,SL,-2.44,1,HOT_BUT_STRONG,84.53960396039604,REAL_ESTATE,2.0
SMT_PLUS_MC_PV,lifecycle,VJC,2025-07-11,2025-07-14,2025-07-16,100.4,97.0,SL,-3.39,2,HOT_BUT_STRONG,88.04950495049505,CONSUMER,5.0
SMT_PLUS_MC_PV,lifecycle,VRE,2025-07-17,2025-07-18,2025-07-21,29.8,29.0,SL,-2.68,1,HOT_BUT_STRONG,88.27722772277228,REAL_ESTATE,2.0
SMT_PLUS_MC_PV,lifecycle,VIC,2025-07-17,2025-07-18,2025-07-18,62.35,59.0,SL,-5.37,0,HOT_BUT_STRONG,90.50495049504951,REAL_ESTATE,2.0
SMT_PLUS_MC_PV,lifecycle,HDB,2025-07-23,2025-07-24,2025-07-30,20.93,20.0,SL,-4.44,4,HOT_BUT_STRONG,89.03465346534654,BANK,4.0
SMT_PLUS_MC_PV,lifecycle,VPB,2025-07-23,2025-07-24,2025-09-10,23.9,32.45,REVERSAL_TREND_BREAK,35.77,32,HOT_BUT_STRONG,88.77227722772278,BANK,4.0
SMT_PLUS_MC_PV,lifecycle,SHB,2025-07-31,2025-08-01,2025-08-01,15.27,15.0,SL,-1.77,0,HOT_BUT_STRONG,84.77722772277228,BANK,2.0
SMT_PLUS_MC_PV,lifecycle,TPB,2025-08-05,2025-08-06,2025-09-18,17.24,17.95,REVERSAL_MA20_BREAK,4.12,29,HOT_BUT_STRONG,88.28217821782178,BANK,3.0
SMT_PLUS_MC_PV,lifecycle,MBB,2025-08-13,2025-08-14,2025-08-20,27.6,27.0,SL,-2.17,4,HOT_BUT_STRONG,89.2871287128713,BANK,3.0
SMT_PLUS_MC_PV,lifecycle,VJC,2025-08-14,2025-08-15,2025-08-15,143.1,136.0,SL,-4.96,0,HOT_BUT_STRONG,86.51485148514851,CONSUMER,6.0
SMT_PLUS_MC_PV,lifecycle,ACB,2025-08-19,2025-08-20,2025-08-20,28.5,27.0,SL,-5.26,0,HOT_BUT_STRONG,82.29702970297029,BANK,2.0
SMT_PLUS_MC_PV,lifecycle,VIB,2025-08-20,2025-08-21,2025-08-22,22.19,21.0,SL,-5.36,1,HOT_BUT_STRONG,83.04455445544554,BANK,1.0
SMT_PLUS_MC_PV,lifecycle,ACB,2025-08-21,2025-08-22,2025-08-22,29.0,28.0,SL,-3.45,0,HOT_BUT_STRONG,85.03465346534654,BANK,1.0
SMT_PLUS_MC_PV,lifecycle,MWG,2025-12-03,2025-12-04,2025-12-12,85.0,82.0,SL,-3.53,6,HOT_BUT_STRONG,81.54702970297029,CONSUMER,1.0
SMT_PLUS_MC_PV,lifecycle,STB,2025-12-22,2025-12-23,2026-01-07,54.7,53.0,TSL,-3.11,9,HOT_BUT_STRONG,78.79455445544554,BANK,7.0
SMT_PLUS_MC_PV,lifecycle,HDB,2025-12-22,2025-12-23,2026-01-15,27.0,27.0,TSL,0.0,15,HOT_BUT_STRONG,90.25742574257426,BANK,7.0
SMT_PLUS_MC_PV,lifecycle,CTG,2026-01-07,2026-01-08,2026-01-30,37.55,38.0,TSL,1.2,16,HOT_BUT_STRONG,85.54702970297029,BANK,6.0
SMT_PLUS_MC_PV,lifecycle,BVH,2026-01-07,2026-01-08,2026-01-08,70.0,66.0,SL,-5.71,0,HOT_BUT_STRONG,90.25742574257426,FINANCIAL,2.0
SMT_PLUS_MC_PV,lifecycle,GAS,2026-01-07,2026-01-08,2026-03-10,93.5,98.0,TSL,4.81,38,HOT_BUT_STRONG,92.75247524752476,OIL_GAS,1.0
SMT_PLUS_MC_PV,lifecycle,VCB,2026-01-08,2026-01-09,2026-02-06,65.4,67.9,TSL,3.82,20,HOT_BUT_STRONG,82.54455445544554,BANK,5.0
SMT_PLUS_MC_PV,lifecycle,BID,2026-01-08,2026-01-09,2026-02-10,43.8,48.0,TSL,9.59,22,HOT_BUT_STRONG,87.77227722772278,BANK,5.0
SMT_PLUS_MC_PV,lifecycle,MBB,2026-01-12,2026-01-13,2026-01-14,28.25,27.0,SL,-4.42,1,HOT_BUT_STRONG,83.28960396039604,BANK,5.0
SMT_PLUS_MC_PV,lifecycle,TCB,2026-01-12,2026-01-13,2026-01-14,38.1,37.0,SL,-2.89,1,HOT_BUT_STRONG,90.2871287128713,BANK,5.0
SMT_PLUS_MC_PV,lifecycle,GVR,2026-01-13,2026-01-14,2026-02-11,34.3,35.3,REVERSAL_TREND_BREAK,2.92,20,HOT_BUT_STRONG,90.26237623762376,REAL_ESTATE,4.0
SMT_PLUS_MC_PV,lifecycle,PLX,2026-01-14,2026-01-15,2026-02-12,48.1,51.7,REVERSAL_TREND_BREAK,7.48,20,HOT_BUT_STRONG,89.25742574257426,OIL_GAS,1.0
SMT_PLUS_MC_PV,lifecycle,BCM,2026-01-15,2026-01-16,2026-01-23,73.72,72.0,TSL,-2.33,5,HOT_BUT_STRONG,88.52970297029702,REAL_ESTATE,4.0
SMT_PLUS_MC_PV,lifecycle,VHM,2026-04-02,2026-04-03,2026-04-07,120.8,115.0,SL,-4.8,2,HOT_BUT_STRONG,80.50495049504951,REAL_ESTATE,4.0
SMT_PLUS_MC_PV,lifecycle,VIC,2026-04-16,2026-04-17,2026-04-20,194.9,185.0,SL,-5.08,1,HOT_BUT_STRONG,89.50495049504951,REAL_ESTATE,1.0
SMT_PLUS_MC_SECTOR_PV,lifecycle,FPT,2022-05-27,2022-05-30,2022-06-13,56.38,54.0,SL,-4.22,10,HOT_BUT_STRONG,86.98484848484848,TECH,1.0
SMT_PLUS_MC_SECTOR_PV,lifecycle,GAS,2022-06-07,2022-06-08,2022-06-10,87.18,83.0,SL,-4.79,2,HOT_BUT_STRONG,85.72222222222223,OIL_GAS,2.0
SMT_PLUS_MC_SECTOR_PV,lifecycle,POW,2022-06-09,2022-06-10,2022-06-15,12.85,12.0,SL,-6.61,3,HOT_BUT_STRONG,87.47474747474747,POWER_INFRA,2.0
SMT_PLUS_MC_SECTOR_PV,lifecycle,SHB,2022-07-13,2022-07-14,2022-08-15,7.85,7.99,TSL,1.78,22,HOT_BUT_STRONG,78.46212121212122,BANK,2.0
