symbol,setup_type,signal_date,entry_date,entry_price,stop_loss,take_profit,exit_date,exit_price,exit_reason,pnl_pct,holding_bars,reasons
FPT,TREND_PULLBACK,2024-07-12,2024-07-15,113.13,109.0,119.0,2024-07-18,109.0,SL,-3.65,3,Uptrend: 113 > MA20(112) > MA60(102) | Breakout vùng 115 → recent high 118 | Pullback về vùng breakout (cách -1.7%) | Volume cạn — áp lực bán suy yếu
FPT,PIN_BAR,2024-09-30,2024-10-01,114.15,112.0,117.0,2024-10-04,114.0,TIMEOUT,-0.45,3,Pin Bar: wick dưới 1 (4.1× thân) | Đóng gần đỉnh nến (0% từ đỉnh) | Tại MA60 (111)
FPT,TREND_PULLBACK,2024-10-15,2024-10-16,115.59,113.0,119.0,2024-10-22,113.0,SL,-2.24,4,Uptrend: 116 > MA20(115) > MA60(111) | Breakout vùng 115 → recent high 120 | Pullback về vùng breakout (cách +1.3%) | Volume cạn — áp lực bán suy yếu
FPT,BREAKOUT_RETEST_ENTRY,2024-10-23,2024-10-24,113.73,111.0,118.0,2024-10-31,115.0,TIMEOUT,1.27,5,Breakout 10 bars trước tại level 115 | Retest thành công (cách -1.3%) | Nến đóng xanh — support giữ vững
FPT,BREAKOUT_RETEST_ENTRY,2024-11-13,2024-11-14,116.86,114.0,121.0,2024-11-15,114.0,SL,-2.45,1,Breakout 3 bars trước tại level 117 | Retest thành công (cách +0.1%) | Nến đóng xanh — support giữ vững
FPT,PIN_BAR,2024-11-25,2024-11-26,113.05,110.0,118.0,2024-11-27,118.0,TP,4.38,1,Pin Bar: wick dưới 1 (6.6× thân) | Đóng gần đỉnh nến (13% từ đỉnh) | Tại support 113 (cách 0.4%)
FPT,BREAKOUT_RETEST_ENTRY,2024-11-27,2024-11-28,118.13,115.0,123.0,2024-11-29,118.0,TSL,-0.11,1,Breakout 13 bars trước tại level 117 | Retest thành công (cách +0.9%) | Nến đóng xanh — support giữ vững
MBB,BREAKOUT_RETEST_ENTRY,2024-03-26,2024-03-27,16.13,15.0,18.0,2024-04-03,15.0,TIMEOUT,-4.22,5,Breakout 3 bars trước tại level 16 | Retest thành công (cách +2.0%) | Volume cạn 0.60× TB20 | Nến đóng xanh — support giữ vững
MBB,BULLISH_ENGULFING,2024-06-12,2024-06-13,15.14,15.0,15.0,2024-06-13,15.0,TP,-0.92,0,Engulfing: [15–15] nuốt [15–15] (body 2.4%) | Volume xanh 2.4× bar đỏ | Tại support 15
MBB,BREAKOUT_RETEST_ENTRY,2024-06-18,2024-06-19,15.27,15.0,16.0,2024-06-24,15.0,SL,-1.77,3,Breakout 4 bars trước tại level 15 | Retest thành công (cách +0.7%) | Volume cạn 0.66× TB20
MBB,BREAKOUT_RETEST_ENTRY,2024-07-02,2024-07-03,14.88,14.0,16.0,2024-07-10,15.0,TIMEOUT,2.22,5,Breakout 14 bars trước tại level 15 | Retest thành công (cách -1.7%) | Volume cạn 0.69× TB20 | Nến đóng xanh — support giữ vững
MBB,TREND_PULLBACK,2024-07-24,2024-07-25,15.57,15.0,16.0,2024-07-31,16.0,TP,2.76,4,Uptrend: 16 > MA20(15) > MA60(15) | Breakout vùng 15 → recent high 17 | Pullback về vùng breakout (cách +1.7%)
MBB,PIN_BAR,2024-09-09,2024-09-10,15.7,15.0,17.0,2024-09-13,16.0,TIMEOUT,-0.64,3,Pin Bar: wick dưới 0 (3.3× thân) | Đóng gần đỉnh nến (0% từ đỉnh) | Tại MA60 (15)
MBB,BREAKOUT_RETEST_ENTRY,2024-09-17,2024-09-18,15.86,15.0,17.0,2024-09-25,17.0,TIMEOUT,5.99,5,Breakout 12 bars trước tại level 16 | Retest thành công (cách -2.0%) | Volume cạn 0.70× TB20 | Nến đóng xanh — support giữ vững
MBB,TREND_PULLBACK,2024-10-07,2024-10-08,16.45,16.0,17.0,2024-10-14,17.0,TP,3.34,4,Uptrend: 16 > MA20(16) > MA60(16) | Breakout vùng 16 → recent high 17 | Pullback về vùng breakout (cách +1.4%) | Volume cạn — áp lực bán suy yếu
MBB,BREAKOUT_RETEST_ENTRY,2024-10-14,2024-10-15,16.94,16.0,18.0,2024-10-22,16.0,TIMEOUT,-2.72,5,Breakout 14 bars trước tại level 16 | Retest thành công (cách +2.4%) | Nến đóng xanh — support giữ vững
MBB,BULLISH_ENGULFING,2024-11-20,2024-11-21,15.4,15.0,16.0,2024-11-26,16.0,TIMEOUT,2.14,3,Engulfing: [15–15] nuốt [15–15] (body 1.7%) | Volume xanh 1.3× bar đỏ | Tại support 15
MBB,BULLISH_ENGULFING,2024-12-05,2024-12-06,16.06,16.0,16.0,2024-12-06,16.0,SL,-0.37,0,Engulfing: [16–16] nuốt [16–16] (body 2.9%) | Volume xanh 1.7× bar đỏ | Tại support 16
MBB,BREAKOUT_RETEST_ENTRY,2024-12-31,2025-01-02,16.42,16.0,17.0,2025-01-06,16.0,SL,-2.56,2,Breakout 3 bars trước tại level 16 | Retest thành công (cách +0.8%) | Nến đóng xanh — support giữ vững
HDB,PIN_BAR,2024-03-19,2024-03-20,13.82,13.0,15.0,2024-03-21,14.0,TSL,1.16,1,Pin Bar: wick dưới 0 (15.3× thân) | Đóng gần đỉnh nến (0% từ đỉnh) | Tại MA60 (13)
HDB,BREAKOUT_RETEST_ENTRY,2024-03-26,2024-03-27,15.0,14.0,16.0,2024-04-03,14.0,TIMEOUT,-3.73,5,Breakout 4 bars trước tại level 14 | Retest thành công (cách +3.0%) | Nến đóng xanh — support giữ vững
HDB,BREAKOUT_RETEST_ENTRY,2024-04-05,2024-04-08,14.41,14.0,15.0,2024-04-12,15.0,TP,4.09,4,Breakout 12 bars trước tại level 14 | Retest thành công (cách -0.6%) | Nến đóng xanh — support giữ vững
HDB,PIN_BAR,2024-05-02,2024-05-03,14.6,14.0,16.0,2024-05-03,15.0,TSL,0.0,0,Pin Bar: wick dưới 0 (5.3× thân) | Đóng gần đỉnh nến (0% từ đỉnh) | Tại MA60 (14)
HDB,TREND_PULLBACK,2024-05-22,2024-05-23,15.06,15.0,15.0,2024-05-23,15.0,SL,-0.4,0,Uptrend: 15 > MA20(15) > MA60(14) | Breakout vùng 15 → recent high 15 | Pullback về vùng breakout (cách +0.2%) | Volume cạn — áp lực bán suy yếu
