symbol,setup_type,signal_date,entry_date,entry_price,stop_loss,take_profit,exit_date,exit_price,exit_reason,pnl_pct,holding_bars,confluence_score,reasons
BVH,PV_BREAKOUT,2024-05-27,2024-05-28,44.53,43.0,47.0,2024-05-30,43.0,SL,-3.44,2,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BVH,PV_BREAKOUT,2024-08-23,2024-08-26,44.39,43.0,46.0,2024-09-04,43.0,SL,-3.13,5,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BVH,PV_BREAKOUT,2024-10-10,2024-10-11,42.18,41.0,44.0,2024-12-18,51.0,REVERSAL_DOUBLE_TOP,21.43,48,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BVH,PV_BREAKOUT,2025-02-12,2025-02-13,54.26,52.0,58.0,2025-03-11,54.0,TSL,-0.48,18,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
BVH,PV_BREAKOUT,2025-05-26,2025-05-27,50.73,49.0,53.0,2025-06-02,49.0,SL,-3.41,4,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BVH,PV_BREAKOUT,2025-06-24,2025-06-25,53.08,51.0,56.0,2025-07-01,51.0,SL,-3.92,4,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
BVH,PV_BREAKOUT,2025-11-12,2025-11-13,55.73,53.0,60.0,2025-11-21,53.0,SL,-4.9,6,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BVH,PV_BREAKOUT,2025-12-29,2025-12-30,60.0,57.0,64.0,2025-12-31,57.0,SL,-5.0,1,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BVH,PV_BREAKOUT,2026-01-07,2026-01-08,70.0,66.0,76.0,2026-01-08,66.0,SL,-5.71,0,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BVH,PV_BREAKOUT,2026-01-15,2026-01-16,78.0,74.0,84.0,2026-01-16,74.0,SL,-5.13,0,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GVR,PV_BREAKOUT,2021-03-12,2021-03-15,28.42,27.0,31.0,2021-03-16,27.0,SL,-5.0,1,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
GVR,PV_BREAKOUT,2021-06-04,2021-06-07,28.24,27.0,30.0,2021-06-08,27.0,SL,-4.39,1,45.0,"pv_signal=breakout_confirmed | pv_score=45 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GVR,PV_BREAKOUT,2021-06-15,2021-06-16,29.89,28.0,33.0,2021-07-07,30.0,TSL,0.37,15,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GVR,PV_BREAKOUT,2021-11-02,2021-11-03,40.47,39.0,43.0,2021-11-03,39.0,SL,-3.63,0,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GVR,PV_BREAKOUT,2022-03-01,2022-03-02,33.74,32.0,36.0,2022-03-14,32.0,SL,-5.16,8,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
GVR,PV_BREAKOUT,2022-06-08,2022-06-09,25.89,25.0,27.0,2022-06-10,25.0,SL,-3.44,1,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
GVR,PV_BREAKOUT,2022-08-01,2022-08-02,22.89,22.0,24.0,2022-08-22,22.0,SL,-3.89,14,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GVR,PV_BREAKOUT,2022-08-25,2022-08-26,23.84,23.0,25.0,2022-08-29,23.0,SL,-3.52,1,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
GVR,PV_BREAKOUT,2022-08-30,2022-08-31,24.9,24.0,26.0,2022-09-08,24.0,SL,-3.61,4,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
GVR,PV_BREAKOUT,2023-01-17,2023-01-18,15.21,14.0,17.0,2023-02-01,15.0,TSL,-1.38,5,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
GVR,PV_BREAKOUT,2023-03-31,2023-04-03,15.11,14.0,17.0,2023-06-13,18.0,REVERSAL_DOUBLE_TOP,16.88,48,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GVR,PV_BREAKOUT,2023-06-21,2023-06-22,18.85,18.0,20.0,2023-06-26,18.0,SL,-4.51,2,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GVR,PV_BREAKOUT,2023-07-03,2023-07-04,19.29,18.0,21.0,2023-07-27,21.0,REVERSAL_DOUBLE_TOP,7.93,17,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GVR,PV_BREAKOUT,2023-08-07,2023-08-08,21.88,21.0,23.0,2023-08-10,21.0,SL,-4.02,2,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
GVR,PV_BREAKOUT,2023-12-29,2024-01-02,20.95,20.0,22.0,2024-01-12,20.0,SL,-4.53,8,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
GVR,PV_BREAKOUT,2024-01-29,2024-01-30,21.98,21.0,23.0,2024-04-12,31.0,REVERSAL_MA20_BREAK,42.22,48,35.0,"pv_signal=breakout_confirmed | pv_score=35 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GVR,PV_BREAKOUT,2025-02-19,2025-02-20,31.25,30.0,33.0,2025-03-11,32.0,TSL,2.4,13,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GVR,PV_BREAKOUT,2025-03-19,2025-03-20,34.51,33.0,37.0,2025-03-31,33.0,SL,-4.38,7,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GVR,PV_WASHOUT,2025-04-11,2025-04-14,26.87,26.0,28.0,2025-04-14,26.0,SL,-3.24,0,40.0,"pv_signal=washout | pv_score=40 | pv_bias=bullish | pv_tags=WASHOUT_REVERSAL,ABSORPTION,BULLISH_VOLUME_EXPANSION"
GVR,PV_BREAKOUT,2025-08-11,2025-08-12,32.49,31.0,35.0,2025-08-15,31.0,SL,-4.59,3,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
GVR,PV_BREAKOUT,2026-01-07,2026-01-08,30.9,30.0,32.0,2026-01-08,30.0,SL,-2.91,0,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
GVR,PV_BREAKOUT,2026-01-09,2026-01-12,32.3,31.0,34.0,2026-01-12,31.0,SL,-4.02,0,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GVR,PV_BREAKOUT,2026-01-13,2026-01-14,34.3,33.0,36.0,2026-02-11,35.0,REVERSAL_TREND_BREAK,2.92,20,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GVR,PV_BREAKOUT,2026-03-03,2026-03-04,46.0,44.0,49.0,2026-03-04,44.0,SL,-4.35,0,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GVR,PV_BREAKOUT,2026-05-04,2026-05-05,36.1,34.0,39.0,2026-05-07,36.0,END_OF_DATA,-0.69,2,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GAS,PV_BREAKOUT,2021-06-02,2021-06-03,57.86,56.0,61.0,2021-06-04,56.0,SL,-3.21,1,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
GAS,PV_BREAKOUT,2021-06-04,2021-06-07,59.74,58.0,62.0,2021-06-07,58.0,SL,-2.91,0,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
GAS,PV_BREAKOUT,2021-06-17,2021-06-18,60.92,58.0,65.0,2021-07-06,59.0,TSL,-3.15,12,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GAS,PV_BREAKOUT,2021-08-10,2021-08-11,65.05,63.0,68.0,2021-08-13,63.0,SL,-3.15,2,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GAS,PV_BREAKOUT,2021-09-28,2021-09-29,64.04,62.0,67.0,2021-10-15,75.0,REVERSAL_DOUBLE_TOP,17.29,12,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
GAS,PV_BREAKOUT,2021-10-27,2021-10-28,81.48,77.0,88.0,2021-11-15,77.0,SL,-5.5,12,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GAS,PV_BREAKOUT,2022-01-04,2022-01-05,68.87,66.0,73.0,2022-01-17,68.0,TSL,-1.26,8,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
GAS,PV_WASHOUT,2022-04-22,2022-04-25,73.1,69.0,79.0,2022-04-26,68.0,SL,-6.43,1,30.0,"pv_signal=washout | pv_score=30 | pv_bias=neutral | pv_tags=WASHOUT_REVERSAL,BULLISH_VOLUME_EXPANSION"
GAS,PV_BREAKOUT,2022-05-31,2022-06-01,79.6,76.0,85.0,2022-06-13,77.0,TSL,-3.27,8,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GAS,PV_WASHOUT,2022-09-30,2022-10-03,75.1,71.0,81.0,2022-10-07,71.0,SL,-5.46,4,30.0,"pv_signal=washout | pv_score=30 | pv_bias=neutral | pv_tags=WASHOUT_REVERSAL,BULLISH_VOLUME_EXPANSION"
GAS,PV_BREAKOUT,2023-07-13,2023-07-14,68.54,67.0,71.0,2023-10-05,73.0,TSL,6.51,57,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GAS,PV_BREAKOUT,2024-02-19,2024-02-20,68.1,67.0,70.0,2024-02-20,67.0,SL,-1.62,0,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GAS,PV_BREAKOUT,2024-05-23,2024-05-24,68.96,67.0,72.0,2024-05-24,67.0,SL,-2.84,0,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GAS,PV_BREAKOUT,2024-08-08,2024-08-09,70.24,68.0,74.0,2024-10-16,68.0,SL,-3.19,46,35.0,"pv_signal=breakout_confirmed | pv_score=35 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GAS,PV_BREAKOUT,2025-05-23,2025-05-26,59.39,58.0,61.0,2025-05-26,58.0,SL,-2.34,0,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
GAS,PV_BREAKOUT,2025-05-30,2025-06-02,60.9,59.0,64.0,2025-06-11,59.0,SL,-3.12,7,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
GAS,PV_BREAKOUT,2025-06-16,2025-06-17,65.51,64.0,68.0,2025-06-25,64.0,SL,-2.3,6,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GAS,PV_BREAKOUT,2025-07-23,2025-07-24,65.04,64.0,67.0,2025-07-30,64.0,SL,-1.6,4,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
GAS,PV_BREAKOUT,2025-12-01,2025-12-02,65.4,63.0,69.0,2025-12-11,63.0,SL,-3.67,7,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
GAS,PV_BREAKOUT,2025-12-25,2025-12-26,69.0,66.0,74.0,2026-03-10,99.0,TSL,43.48,45,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BCM,PV_BREAKOUT,2021-01-06,2021-01-07,40.97,39.0,44.0,2021-02-25,54.0,REVERSAL_DOUBLE_TOP,32.95,30,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BCM,PV_WASHOUT,2021-05-10,2021-05-11,50.73,48.0,55.0,2021-06-01,48.0,SL,-5.38,15,25.0,"pv_signal=washout | pv_score=25 | pv_bias=neutral | pv_tags=WASHOUT_REVERSAL,ABSORPTION"
BCM,PV_WASHOUT,2021-07-13,2021-07-14,45.29,43.0,49.0,2021-07-15,42.0,SL,-6.98,1,30.0,"pv_signal=washout | pv_score=30 | pv_bias=neutral | pv_tags=WASHOUT_REVERSAL,BULLISH_VOLUME_EXPANSION"
BCM,PV_BREAKOUT,2021-09-01,2021-09-06,45.15,43.0,48.0,2021-09-21,43.0,SL,-4.76,11,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BCM,PV_BREAKOUT,2021-10-27,2021-10-28,47.5,46.0,50.0,2021-12-03,49.0,TSL,3.16,26,35.0,"pv_signal=breakout_confirmed | pv_score=35 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BCM,PV_BREAKOUT,2021-12-15,2021-12-16,60.75,58.0,65.0,2021-12-30,60.0,TSL,-1.23,10,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
BCM,PV_BREAKOUT,2022-01-06,2022-01-07,67.85,64.0,74.0,2022-01-18,66.0,TSL,-2.73,7,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BCM,PV_WASHOUT,2022-04-22,2022-04-25,71.55,68.0,77.0,2022-04-25,68.0,SL,-4.96,0,45.0,"pv_signal=washout | pv_score=45 | pv_bias=bullish | pv_tags=WASHOUT_REVERSAL,BULLISH_VOLUME_EXPANSION"
BCM,PV_BREAKOUT,2022-04-28,2022-04-29,78.85,75.0,85.0,2022-05-05,75.0,SL,-4.88,2,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BCM,PV_BREAKOUT,2022-07-28,2022-07-29,69.08,66.0,74.0,2022-09-30,79.0,TSL,13.87,43,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
BCM,PV_WASHOUT,2022-09-30,2022-10-03,85.96,82.0,92.0,2022-10-03,82.0,SL,-4.61,0,30.0,"pv_signal=washout | pv_score=30 | pv_bias=neutral | pv_tags=WASHOUT_REVERSAL,BULLISH_VOLUME_EXPANSION"
BCM,PV_WASHOUT,2022-11-07,2022-11-08,66.86,64.0,71.0,2022-11-08,71.0,REVERSAL_MA20_BREAK,6.72,0,40.0,"pv_signal=washout | pv_score=40 | pv_bias=bullish | pv_tags=WASHOUT_REVERSAL,ABSORPTION,BULLISH_VOLUME_EXPANSION"
BCM,PV_WASHOUT,2023-05-05,2023-05-08,74.41,73.0,77.0,2023-05-24,73.0,SL,-1.89,12,25.0,"pv_signal=washout | pv_score=25 | pv_bias=neutral | pv_tags=WASHOUT_REVERSAL,ABSORPTION"
BCM,PV_BREAKOUT,2023-06-07,2023-06-08,76.03,75.0,78.0,2023-07-25,75.0,SL,-1.35,33,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BCM,PV_BREAKOUT,2023-12-05,2023-12-06,65.55,63.0,69.0,2023-12-06,63.0,SL,-3.89,0,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BCM,PV_BREAKOUT,2024-01-30,2024-01-31,63.42,61.0,67.0,2024-02-19,61.0,SL,-3.82,8,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
BCM,PV_BREAKOUT,2024-03-07,2024-03-08,67.78,65.0,72.0,2024-03-11,65.0,SL,-4.1,1,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
BCM,PV_BREAKOUT,2024-05-20,2024-05-21,61.87,59.0,66.0,2024-05-24,59.0,SL,-4.64,3,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BCM,PV_BREAKOUT,2024-06-26,2024-06-27,63.9,61.0,68.0,2024-06-28,61.0,SL,-4.54,1,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
BCM,PV_BREAKOUT,2024-07-16,2024-07-17,66.52,64.0,70.0,2024-07-17,64.0,SL,-3.79,0,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BCM,PV_BREAKOUT,2024-07-26,2024-07-29,70.39,67.0,75.0,2024-08-01,67.0,SL,-4.82,3,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BCM,PV_BREAKOUT,2024-11-14,2024-11-15,67.63,66.0,70.0,2024-11-18,66.0,SL,-3.06,1,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BCM,PV_BREAKOUT,2024-12-31,2025-01-02,68.81,67.0,72.0,2025-01-10,67.0,SL,-2.63,6,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BCM,PV_BREAKOUT,2025-02-21,2025-02-24,73.82,72.0,77.0,2025-03-21,77.0,REVERSAL_DOUBLE_TOP,4.8,19,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BCM,PV_WASHOUT,2025-04-11,2025-04-14,62.71,60.0,67.0,2025-04-14,60.0,SL,-4.32,0,25.0,"pv_signal=washout | pv_score=25 | pv_bias=neutral | pv_tags=WASHOUT_REVERSAL,ABSORPTION"
BCM,PV_BREAKOUT,2025-07-01,2025-07-02,63.4,61.0,67.0,2025-08-22,67.0,TSL,5.68,37,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BCM,PV_BREAKOUT,2025-11-06,2025-11-07,67.24,65.0,71.0,2025-11-10,65.0,SL,-3.33,1,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BCM,PV_BREAKOUT,2026-01-07,2026-01-08,70.38,67.0,75.0,2026-01-08,67.0,SL,-4.8,0,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
BCM,PV_BREAKOUT,2026-01-15,2026-01-16,73.72,70.0,79.0,2026-01-23,72.0,TSL,-2.33,5,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
BCM,PV_BREAKOUT,2026-04-20,2026-04-21,57.0,55.0,60.0,2026-04-22,55.0,SL,-3.51,1,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MWG,PV_BREAKOUT,2021-01-25,2021-01-26,42.5,41.0,45.0,2021-01-28,40.0,SL,-5.55,2,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MWG,PV_BREAKOUT,2021-04-20,2021-04-22,45.56,44.0,48.0,2021-05-10,44.0,SL,-3.42,10,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MWG,PV_BREAKOUT,2021-06-30,2021-07-01,48.6,47.0,51.0,2021-07-28,50.0,TSL,2.88,19,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MWG,PV_BREAKOUT,2021-09-13,2021-09-14,59.67,58.0,62.0,2021-12-01,67.0,REVERSAL_DOUBLE_TOP,12.02,56,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MWG,PV_BREAKOUT,2022-02-22,2022-02-23,66.28,64.0,70.0,2022-03-08,64.0,SL,-3.44,9,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MWG,PV_BREAKOUT,2022-03-28,2022-03-29,70.02,68.0,73.0,2022-03-30,68.0,SL,-2.88,1,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MWG,PV_BREAKOUT,2022-04-01,2022-04-04,76.27,73.0,81.0,2022-04-08,73.0,SL,-4.29,4,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MWG,PV_BREAKOUT,2022-06-16,2022-06-17,76.53,73.0,82.0,2022-06-20,73.0,SL,-4.61,1,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MWG,PV_BREAKOUT,2022-08-25,2022-08-26,66.55,64.0,70.0,2022-09-19,68.0,TSL,2.18,14,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MWG,PV_BREAKOUT,2023-02-01,2023-02-02,45.48,44.0,48.0,2023-02-08,44.0,SL,-3.25,4,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MWG,PV_BREAKOUT,2023-04-10,2023-04-11,39.72,38.0,42.0,2023-04-24,38.0,SL,-4.41,9,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MWG,PV_BREAKOUT,2023-06-02,2023-06-05,39.72,39.0,41.0,2023-08-02,51.0,REVERSAL_DOUBLE_TOP,27.29,42,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MWG,PV_BREAKOUT,2023-12-08,2023-12-11,41.66,40.0,44.0,2023-12-15,40.0,SL,-3.98,4,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MWG,PV_WASHOUT,2024-02-26,2024-02-27,43.72,42.0,46.0,2024-04-04,50.0,REVERSAL_DOUBLE_TOP,13.43,27,45.0,"pv_signal=washout | pv_score=45 | pv_bias=bullish | pv_tags=WASHOUT_REVERSAL,BULLISH_VOLUME_EXPANSION"
