hypothesis,symbol,entry_date,exit_date,entry_price,exit_price,shares,entry_value,exit_value,pnl,pnl_pct,exit_reason,holding_bars,run
mean_reversion_uptrend_ma50_v1__kalman_strict,CTD,2025-10-07,2025-10-20,75.067515,75.26235,100,7506.7515,7511.18253,4.431029999999737,0.05902726365725223,ATR_STOP,9,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,SSI,2025-08-27,2025-10-24,35.947964999999996,33.863060000000004,800,28758.371999999996,27036.267104000002,-1722.1048959999935,-5.988186313189055,STOP_LOSS,40,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,GMD,2025-08-29,2025-11-04,68.93445,67.5662,100,6893.445,6743.10676,-150.33824000000004,-2.1808869150330503,MAX_HOLDING,45,VN100_recent_router_kalman_strict
compression_breakout_smt_v1__kalman_strict,GVR,2025-11-18,2025-11-25,29.11455,27.5862,1000,29114.550000000003,27531.0276,-1583.5224000000017,-5.438938262827354,STOP_LOSS,5,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,SIP,2025-11-18,2025-12-01,59.60979,56.47175,500,29804.894999999997,28179.40325,-1625.4917499999974,-5.453774455504701,ATR_STOP,9,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,SHB,2025-12-04,2025-12-08,17.058525,16.501745000000003,200,3411.705,3293.7483020000004,-117.9566979999995,-3.4574119978133955,ATR_STOP,2,VN100_recent_router_kalman_strict
compression_breakout_smt_v1__kalman_strict,KDH,2025-11-18,2025-12-09,35.0175,33.3833,800,28014.0,26653.22672,-1360.7732800000013,-4.8574758335118196,STOP_LOSS,15,VN100_recent_router_kalman_strict
compression_breakout_smt_v1__kalman_strict,PC1,2025-12-05,2025-12-09,23.31165,22.3888,1200,27973.98,26812.82688,-1161.153119999999,-4.150832738137366,STOP_LOSS,2,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,DGW,2025-11-18,2025-12-12,43.12155,41.329325000000004,600,25872.93,24747.99981,-1124.9301899999991,-4.347904122184844,STOP_LOSS,18,VN100_recent_router_kalman_strict
mean_reversion_uptrend_ma50_v1__kalman_strict,HDB,2025-12-04,2025-12-12,25.302645,24.507740000000002,100,2530.2644999999998,2445.8724520000005,-84.39204799999925,-3.3353053801292023,ATR_STOP,6,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,MWG,2025-12-05,2025-12-12,85.74285,82.25885,300,25722.855,24628.29969,-1094.5553099999997,-4.255185942617955,ATR_STOP,5,VN100_recent_router_kalman_strict
mean_reversion_uptrend_ma50_v1__kalman_strict,GAS,2025-11-18,2025-12-29,63.43169999999999,70.5647,400,25372.679999999997,28169.42824,2796.7482400000044,11.022675728381884,TRAILING_ATR_STOP,29,VN100_recent_router_kalman_strict
mean_reversion_uptrend_ma50_v1__kalman_strict,DBC,2025-12-04,2026-01-09,27.713849999999997,26.736625,100,2771.3849999999998,2668.3151749999997,-103.06982500000004,-3.7190727740822744,ATR_STOP,24,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,VIC,2026-01-08,2026-01-12,183.59175,174.5127,100,18359.175,17416.36746,-942.807539999998,-5.13534807528115,STOP_LOSS,2,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,CTG,2026-01-08,2026-01-13,37.568774999999995,41.47925,700,26298.142499999998,28977.404049999997,2679.2615499999993,10.188025827299397,TRAILING_ATR_STOP,3,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,BID,2026-01-08,2026-01-13,41.32064999999999,49.32532500000001,600,24792.389999999996,29536.004610000004,4743.614610000008,19.133349426981457,TRAILING_ATR_STOP,3,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,VCB,2026-01-09,2026-01-13,65.4327,74.26285,100,6543.2699999999995,7411.43243,868.1624300000003,13.268020882525104,TRAILING_ATR_STOP,2,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,PC1,2026-01-08,2026-01-21,25.11255,23.68815,1100,27623.805,26004.85107,-1618.9539299999997,-5.860720237490816,ATR_STOP,9,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,DGW,2026-01-13,2026-01-21,44.022,46.9765,400,17608.8,18753.0188,1144.2188000000024,6.497994184725832,TRAILING_ATR_STOP,6,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,NAB,2026-01-13,2026-01-21,15.207599999999998,14.642675,1100,16728.359999999997,16074.728615000002,-653.6313849999951,-3.9073249559430527,ATR_STOP,6,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,VND,2026-01-13,2026-01-21,21.160574999999998,19.3903,800,16928.46,15481.21552,-1447.2444799999994,-8.54917978363064,STOP_LOSS,6,VN100_recent_router_kalman_strict
mean_reversion_uptrend_ma50_v1__kalman_strict,GMD,2026-01-13,2026-01-23,62.831399999999995,70.06495,200,12566.279999999999,13984.96402,1418.6840200000006,11.289610131240119,TRAILING_ATR_STOP,8,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,VNM,2026-01-21,2026-01-23,73.03649999999999,69.3653,300,21910.949999999997,20767.97082,-1142.9791799999985,-5.216474776310468,ATR_STOP,2,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,DPM,2026-01-13,2026-01-26,24.4122,24.537725000000002,700,17088.539999999997,17142.054685000003,53.51468500000556,0.3131612472452624,ATR_STOP,9,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,DCM,2026-01-23,2026-01-26,38.11905,36.131925,400,15247.62,14423.86446,-823.7555400000001,-5.402518819330492,STOP_LOSS,1,VN100_recent_router_kalman_strict
